,Position,Fa13.BD.MM110.SD.MAG9-A,Fa13.BD.MM110.SD.MAG9-C,Fa13.BD.MM110.SD.MAG9-G,Fa13.BD.MM110.SD.MAG9-T,Sp13.BD.MM110.SD.MAG9-A,Sp13.BD.MM110.SD.MAG9-C,Sp13.BD.MM110.SD.MAG9-G,Sp13.BD.MM110.SD.MAG9-T,Sp13.BD.MM15.SN.MAG9-A,Sp13.BD.MM15.SN.MAG9-C,Sp13.BD.MM15.SN.MAG9-G,Sp13.BD.MM15.SN.MAG9-T,Su13.BD.MLB.DD.MAG9-A,Su13.BD.MLB.DD.MAG9-C,Su13.BD.MLB.DD.MAG9-G,Su13.BD.MLB.DD.MAG9-T,Sp13.BD.MM15.DD.A.MAG9-A,Sp13.BD.MM15.DD.A.MAG9-C,Sp13.BD.MM15.DD.A.MAG9-G,Sp13.BD.MM15.DD.A.MAG9-T,Sp13.BD.MM110.SN.MAG9-A,Sp13.BD.MM110.SN.MAG9-C,Sp13.BD.MM110.SN.MAG9-G,Sp13.BD.MM110.SN.MAG9-T,Fa13.BD.MM15.DN.MAG9-A,Fa13.BD.MM15.DN.MAG9-C,Fa13.BD.MM15.DN.MAG9-G,Fa13.BD.MM15.DN.MAG9-T,Sp13.BD.MM110.DD.MAG9-A,Sp13.BD.MM110.DD.MAG9-C,Sp13.BD.MM110.DD.MAG9-G,Sp13.BD.MM110.DD.MAG9-T,Su13.BD.MM110.DCMD.MAG9-A,Su13.BD.MM110.DCMD.MAG9-C,Su13.BD.MM110.DCMD.MAG9-G,Su13.BD.MM110.DCMD.MAG9-T,Su13.BD.MLB.SD.C.MAG9-A,Su13.BD.MLB.SD.C.MAG9-C,Su13.BD.MLB.SD.C.MAG9-G,Su13.BD.MLB.SD.C.MAG9-T,Su13.BD.MM110.SD.MAG9-A,Su13.BD.MM110.SD.MAG9-C,Su13.BD.MM110.SD.MAG9-G,Su13.BD.MM110.SD.MAG9-T,Sp13.BD.MM15.SD.MAG9-A,Sp13.BD.MM15.SD.MAG9-C,Sp13.BD.MM15.SD.MAG9-G,Sp13.BD.MM15.SD.MAG9-T,Sp13.BD.MLB.SN.MAG9-A,Sp13.BD.MLB.SN.MAG9-C,Sp13.BD.MLB.SN.MAG9-G,Sp13.BD.MLB.SN.MAG9-T,Fa13.BD.MM15.SN.MAG9-A,Fa13.BD.MM15.SN.MAG9-C,Fa13.BD.MM15.SN.MAG9-G,Fa13.BD.MM15.SN.MAG9-T,Fa13.BD.MLB.DN.MAG9-A,Fa13.BD.MLB.DN.MAG9-C,Fa13.BD.MLB.DN.MAG9-G,Fa13.BD.MLB.DN.MAG9-T,Su13.BD.MM15.SN.C.MAG9-A,Su13.BD.MM15.SN.C.MAG9-C,Su13.BD.MM15.SN.C.MAG9-G,Su13.BD.MM15.SN.C.MAG9-T,Fa13.BD.MM15.SD.MAG9-A,Fa13.BD.MM15.SD.MAG9-C,Fa13.BD.MM15.SD.MAG9-G,Fa13.BD.MM15.SD.MAG9-T,Su13.BD.MM15.DN.MAG9-A,Su13.BD.MM15.DN.MAG9-C,Su13.BD.MM15.DN.MAG9-G,Su13.BD.MM15.DN.MAG9-T,Fa13.BD.MLB.SN.MAG9-A,Fa13.BD.MLB.SN.MAG9-C,Fa13.BD.MLB.SN.MAG9-G,Fa13.BD.MLB.SN.MAG9-T,Su13.BD.MM110.SN.C.MAG9-A,Su13.BD.MM110.SN.C.MAG9-C,Su13.BD.MM110.SN.C.MAG9-G,Su13.BD.MM110.SN.C.MAG9-T,Fa13.BD.MM110.DN.MAG9-A,Fa13.BD.MM110.DN.MAG9-C,Fa13.BD.MM110.DN.MAG9-G,Fa13.BD.MM110.DN.MAG9-T,Fa13.BD.MM110.SN.MAG9-A,Fa13.BD.MM110.SN.MAG9-C,Fa13.BD.MM110.SN.MAG9-G,Fa13.BD.MM110.SN.MAG9-T,Su13.BD.MM15.SD.MAG9-A,Su13.BD.MM15.SD.MAG9-C,Su13.BD.MM15.SD.MAG9-G,Su13.BD.MM15.SD.MAG9-T
contig_21712_1,1397,0,4,2,12,0,0,5,28,0,0,1,22,0,0,2,1,0,0,2,48,0,0,2,14,0,1,0,10,0,0,1,54,0,0,0,0,0,0,1,16,0,0,0,12,0,0,2,17,0,0,1,58,0,3,1,15,0,0,0,2,0,0,2,23,0,0,0,14,0,0,2,8,1,0,1,9,0,1,2,6,0,0,0,4,0,4,0,16,0,1,1,7
contig_21712_1,1398,0,0,16,2,0,0,27,6,1,0,13,8,0,0,0,3,0,0,15,33,0,0,11,5,0,0,11,0,1,0,51,2,0,0,0,0,0,0,3,13,0,0,11,0,1,0,8,8,1,0,12,41,0,0,18,1,0,0,2,0,2,0,15,8,0,0,13,1,0,0,8,2,0,1,7,3,0,0,7,2,0,0,7,1,0,0,20,0,0,0,7,2
contig_21712_1,1399,0,0,19,0,15,0,24,1,1,3,14,4,0,1,2,0,4,17,16,12,4,3,10,0,1,0,14,0,24,0,32,0,0,0,0,0,0,9,4,2,0,0,19,0,1,4,11,3,0,22,16,16,3,0,17,0,0,0,2,0,3,4,13,3,3,0,11,0,4,2,4,0,0,1,10,1,0,0,13,0,5,1,2,0,0,0,20,0,0,1,7,1
contig_21712_1,1400,0,0,19,0,0,0,40,0,0,0,22,0,0,0,3,0,0,0,50,0,0,0,17,0,0,0,18,0,0,0,56,0,0,0,1,0,0,0,21,0,0,0,19,0,0,0,19,0,0,0,53,0,0,0,20,0,0,0,3,0,0,0,23,0,0,0,14,0,0,0,10,0,0,0,12,0,0,0,13,0,0,0,25,0,0,0,20,0,0,0,9,0
contig_21712_1,1401,0,0,0,18,0,0,0,40,0,0,0,22,0,0,0,3,0,0,0,50,0,0,0,17,0,0,1,17,0,0,0,56,0,0,0,1,0,0,0,21,0,0,0,19,0,0,0,19,0,0,0,53,0,0,0,20,0,0,0,3,0,0,0,23,0,0,0,14,0,0,0,10,0,1,1,9,0,0,0,13,0,0,0,25,0,0,0,20,0,0,0,9
contig_21712_1,1402,0,0,18,0,0,0,40,0,0,0,32,0,0,0,3,0,1,0,49,0,0,0,17,0,0,0,16,0,0,0,57,0,0,0,1,0,0,0,21,0,0,0,19,0,0,0,19,0,1,0,52,0,0,0,22,0,0,0,3,0,1,0,22,0,0,0,14,0,0,0,10,0,0,0,10,0,0,0,13,0,0,0,25,0,2,0,17,0,0,0,9,0
contig_21712_1,1403,18,0,0,0,41,0,0,0,32,0,0,0,3,0,0,0,50,0,0,0,17,0,0,0,16,0,0,0,57,0,0,0,1,0,0,0,21,0,0,0,19,0,0,0,19,0,0,0,53,0,0,0,22,0,0,0,3,0,0,0,23,0,0,0,14,0,0,0,10,0,0,0,10,0,0,0,13,0,0,0,25,0,0,0,19,0,0,0,9,0,0,0
contig_21712_1,1404,18,0,0,0,41,0,0,0,32,0,0,0,3,0,0,0,50,0,0,0,17,0,0,0,16,0,0,0,57,0,0,0,1,0,0,0,21,0,0,0,19,0,0,0,18,1,0,0,54,0,0,0,24,0,0,0,5,0,0,0,23,0,0,0,12,0,0,0,10,0,0,0,10,0,0,0,13,0,0,0,25,0,0,0,21,0,0,0,9,0,0,0
contig_21712_1,1405,1,0,14,3,1,30,0,11,8,19,4,1,0,5,0,0,18,26,3,3,2,11,1,3,1,6,5,4,0,54,0,0,0,1,0,0,0,18,3,0,1,6,4,8,4,9,2,3,32,22,4,0,4,8,9,3,0,3,0,2,4,16,2,0,3,3,5,1,0,10,0,0,0,5,4,1,1,3,3,6,1,22,0,2,1,4,15,0,0,8,1,0
contig_21712_1,1406,18,0,0,0,42,0,0,0,30,1,0,0,5,0,0,0,51,0,0,0,17,0,0,0,16,0,0,0,53,0,0,0,1,0,0,0,21,0,0,0,19,0,0,0,18,0,0,0,58,0,0,0,24,0,0,0,5,0,0,0,22,0,0,0,12,0,0,0,9,0,1,0,10,0,0,0,13,0,0,0,25,0,0,0,20,0,0,0,9,0,0,0
contig_21712_1,1407,0,18,0,0,0,41,0,1,0,31,0,0,0,5,0,0,0,50,0,0,0,18,0,0,0,18,0,0,0,54,0,0,0,1,0,0,0,21,0,0,0,23,0,0,0,19,0,0,0,58,0,0,0,26,0,0,0,5,0,0,0,26,0,0,0,12,0,0,0,9,0,0,0,15,0,0,0,15,0,0,0,25,0,0,0,20,0,0,0,13,0,0
contig_21712_1,1408,0,0,18,0,0,0,42,0,11,0,21,0,0,0,5,0,20,0,29,0,3,0,15,0,0,0,18,0,3,0,51,0,0,0,1,0,1,0,20,0,0,0,23,0,7,0,12,0,36,0,23,0,1,0,25,0,0,0,3,0,0,0,26,0,0,1,11,0,2,0,7,0,3,1,10,0,0,0,15,0,2,0,23,0,0,0,22,0,1,1,10,0
contig_21712_1,1409,0,18,0,0,0,43,0,0,0,33,0,0,0,5,0,0,0,50,0,0,0,19,0,0,0,18,0,0,0,54,0,0,0,1,0,0,0,21,0,0,0,23,0,0,0,19,0,0,0,59,0,0,0,26,0,0,0,3,0,0,0,26,0,0,0,12,0,0,0,9,0,0,0,14,0,0,0,15,0,0,0,25,0,0,0,22,0,0,0,12,0,0
contig_21712_1,1410,0,18,0,0,0,43,0,0,0,33,0,0,0,5,0,0,0,50,0,0,0,19,0,0,0,18,0,0,0,55,0,0,0,1,0,0,0,21,0,0,0,23,0,0,0,19,0,0,0,61,0,0,0,26,0,0,0,3,0,0,0,26,0,0,0,12,0,0,0,9,0,0,0,14,0,0,0,15,0,0,0,25,0,0,0,20,0,2,0,12,0,0
contig_21712_1,1411,0,18,0,0,0,43,0,0,1,23,1,8,0,5,0,0,6,26,0,19,0,17,0,2,0,18,0,0,0,52,0,1,0,1,0,0,1,14,0,6,0,23,0,0,2,13,0,4,2,21,0,39,0,26,0,0,0,2,0,1,0,18,0,7,0,12,0,0,0,9,0,0,1,9,1,3,0,15,0,0,0,22,0,1,0,20,0,0,0,10,0,2
contig_21712_1,1412,15,0,0,3,0,0,0,43,0,0,0,37,0,0,0,5,7,0,1,47,0,0,0,19,5,0,0,13,0,0,0,53,0,0,0,1,7,0,0,14,4,0,0,18,2,0,0,19,5,0,0,65,13,0,1,12,0,0,0,3,2,0,0,23,8,0,1,3,0,0,0,9,1,0,0,13,4,0,0,11,0,0,0,23,16,0,0,4,0,0,0,12
contig_21712_1,1413,0,18,0,0,0,44,0,0,0,38,0,0,0,5,0,0,0,53,1,0,0,19,0,0,0,18,0,0,0,54,0,0,0,1,0,0,0,21,0,0,0,22,0,0,0,21,0,0,0,70,0,0,0,26,0,1,0,3,0,0,0,25,0,0,0,11,1,0,0,9,0,0,0,13,1,0,0,15,0,0,0,23,0,0,0,20,0,0,0,12,0,0
contig_21712_1,1414,0,0,18,0,0,0,44,1,0,0,39,0,0,0,5,0,1,0,53,1,0,0,19,0,0,0,18,0,0,0,53,0,0,0,1,0,0,0,21,0,0,0,22,0,0,0,21,0,0,2,68,1,0,0,27,0,0,0,3,0,0,0,25,0,0,0,12,0,0,0,9,0,0,0,14,0,0,0,15,0,0,0,23,0,0,0,20,0,0,0,12,0
contig_21712_1,1415,0,18,0,0,0,44,0,0,0,39,0,0,0,5,0,0,0,55,0,0,0,19,0,0,0,18,0,0,0,54,0,0,0,1,0,0,0,21,0,0,0,22,0,0,0,21,0,0,0,70,0,0,0,27,0,0,0,3,0,0,0,25,0,0,0,12,0,0,0,9,0,0,0,14,0,0,0,15,0,0,0,23,0,0,0,20,0,0,0,12,0,0
contig_21712_1,1416,0,18,0,0,0,45,0,0,0,40,0,0,0,5,0,0,0,55,0,0,0,19,0,0,0,18,0,0,0,56,0,0,0,1,0,0,0,20,0,0,0,22,0,0,0,21,0,0,0,70,0,0,0,27,0,0,0,3,0,0,0,25,0,0,0,12,0,0,0,9,0,0,0,14,0,0,0,15,0,0,0,23,0,0,0,20,0,0,0,12,0,0
contig_21712_1,1417,0,17,0,1,0,46,0,0,0,39,2,0,0,5,0,0,0,50,1,4,0,18,0,0,0,17,0,1,0,56,0,0,0,1,0,0,0,14,0,6,0,22,0,0,0,19,2,0,0,64,3,4,0,21,0,6,0,2,0,1,0,20,1,4,0,10,0,2,0,9,0,0,0,13,0,1,0,14,0,1,0,22,1,0,0,18,0,1,0,11,0,1
contig_21712_1,1418,0,0,0,18,0,0,0,48,0,0,0,41,0,0,0,5,0,0,0,55,0,0,0,18,0,0,0,18,0,2,0,54,0,0,0,1,0,0,0,20,0,0,0,22,0,0,0,21,0,1,0,70,0,0,0,27,0,0,0,3,0,0,0,25,0,0,0,12,0,0,0,9,0,0,0,15,0,0,0,15,0,0,0,23,0,0,0,19,0,0,0,12
contig_21712_1,1419,0,18,0,0,0,48,0,0,0,37,0,4,0,5,0,0,0,52,0,3,0,16,0,2,0,15,3,0,0,55,0,0,0,0,1,0,0,14,0,0,0,22,0,0,0,21,1,0,0,68,1,3,0,27,0,0,0,3,0,0,0,26,0,0,0,12,0,0,0,10,0,0,0,15,0,0,0,15,0,0,0,7,16,0,0,19,0,0,0,12,0,0
contig_21712_1,1420,0,0,18,0,0,0,48,0,0,0,42,0,0,0,5,0,0,0,55,0,0,0,19,0,0,0,18,0,0,0,53,0,0,0,2,0,1,0,13,0,0,0,22,0,0,0,21,0,0,0,74,0,0,0,27,0,0,0,3,0,1,0,25,0,0,0,13,0,0,0,10,0,0,0,16,0,0,0,14,0,0,0,23,0,0,0,19,0,0,0,14,0
contig_21712_1,1421,0,0,0,18,0,0,0,49,1,0,0,32,0,0,0,5,0,0,0,55,0,0,0,19,0,0,0,18,0,0,0,54,0,0,0,2,0,0,0,14,0,0,0,22,0,0,0,21,0,0,0,76,0,0,0,25,0,0,0,3,0,0,0,26,0,0,0,13,0,0,0,10,0,0,0,16,0,0,0,14,0,0,0,23,0,0,0,18,0,0,0,14
contig_21712_1,1422,0,18,0,0,0,49,0,0,0,32,0,0,0,5,0,0,0,57,0,0,0,18,0,0,0,18,0,0,0,54,0,0,0,2,0,0,0,13,0,0,0,22,0,0,0,21,0,0,0,76,0,0,0,25,0,0,0,3,0,0,0,26,0,0,0,13,0,0,0,10,0,0,0,16,0,0,0,14,0,0,0,23,0,0,0,18,0,0,0,14,0,0
contig_21712_1,1423,0,18,0,0,0,50,0,0,0,31,0,0,0,5,0,0,0,57,0,0,0,18,0,0,0,18,0,0,0,54,0,0,0,2,0,0,0,13,0,0,0,22,0,0,0,21,0,0,0,76,0,0,0,25,0,0,0,1,0,0,0,26,0,0,0,13,0,0,0,11,0,0,0,16,0,0,0,14,0,0,0,23,0,0,0,17,0,0,0,14,0,0
contig_21712_1,1424,18,0,0,0,50,0,0,0,32,0,0,0,5,0,0,0,56,0,0,0,18,0,0,0,18,0,0,0,54,0,0,0,2,0,0,0,13,0,0,0,22,0,0,0,21,0,0,0,71,0,0,0,22,0,0,0,1,0,0,0,25,0,0,0,13,0,0,0,11,0,0,0,16,0,0,0,14,0,0,0,23,0,0,0,17,0,0,0,14,0,0,0
contig_21712_1,1425,0,0,0,18,0,0,0,51,0,0,1,32,0,0,0,3,0,0,0,55,0,0,0,19,0,0,0,18,0,0,0,53,0,0,0,2,0,0,0,13,0,0,0,22,0,0,0,21,0,0,0,69,0,0,0,22,0,0,0,1,0,0,0,25,0,0,0,13,0,0,0,10,0,0,0,16,0,0,0,14,0,0,0,23,0,0,0,16,0,0,0,14
contig_21712_1,1426,0,0,18,0,0,34,18,0,0,2,31,0,0,0,3,0,1,7,48,0,0,8,11,0,0,1,15,0,0,35,18,0,0,1,1,0,0,0,13,0,0,0,18,0,0,3,19,0,0,0,68,0,0,4,16,0,0,0,1,0,0,5,15,0,0,3,10,0,0,5,5,0,0,0,12,1,0,0,14,0,0,5,17,0,0,0,16,0,0,0,10,0
contig_21712_1,1427,0,18,0,0,0,51,0,0,0,32,0,0,0,3,0,0,0,56,0,0,0,19,0,0,0,15,0,0,0,53,0,0,0,2,0,0,0,12,0,0,0,18,0,0,0,23,0,0,1,65,0,0,0,19,0,0,0,1,0,0,0,19,0,0,0,13,0,0,0,10,0,0,0,12,0,0,0,14,0,0,0,22,0,0,0,14,0,0,0,10,0,0
contig_21712_1,1428,0,0,17,0,0,0,51,0,0,0,33,0,0,0,3,0,0,0,54,0,0,0,19,0,0,0,15,0,0,0,53,0,0,0,2,0,0,0,13,0,0,0,18,0,0,0,23,0,0,0,66,0,0,0,18,0,0,0,1,0,0,0,19,0,0,0,13,0,0,0,10,0,0,0,12,0,0,0,12,0,0,0,22,0,0,0,14,0,0,0,10,0
contig_21712_1,1429,0,14,3,0,0,41,10,0,0,32,0,0,0,3,0,0,0,51,2,0,0,15,3,0,0,11,4,0,0,51,0,0,0,2,0,0,1,11,0,0,0,8,10,0,0,20,3,0,0,66,0,1,0,13,2,1,0,1,0,0,0,19,0,0,0,12,1,0,0,11,0,0,1,11,0,0,0,6,6,0,0,22,0,0,0,14,0,0,0,10,0,0
contig_21712_1,1430,17,0,0,0,51,0,0,0,31,1,0,0,3,0,0,0,54,0,0,0,18,0,0,0,15,0,0,0,51,0,0,0,2,0,0,0,12,0,0,0,18,0,0,0,23,0,0,0,69,0,0,0,16,0,0,0,1,0,0,0,19,0,0,0,13,0,0,0,11,0,0,0,12,0,0,0,12,0,0,0,22,0,0,0,12,0,0,0,10,0,0,0
contig_21712_1,1431,0,14,0,3,0,41,0,10,0,32,0,0,0,3,0,0,0,52,0,2,0,15,0,3,0,11,0,4,0,51,0,0,0,2,0,0,0,13,0,0,0,8,0,10,0,19,0,3,0,66,0,0,0,14,0,2,0,1,0,0,0,19,0,0,0,12,0,1,0,11,0,0,0,12,0,0,0,6,0,6,0,22,0,0,0,12,0,0,0,10,0,0
contig_21712_1,1432,17,0,0,0,51,0,0,0,33,0,0,0,3,0,0,0,54,0,0,0,18,0,0,0,14,0,0,0,50,0,1,0,2,0,0,0,13,0,0,0,16,0,2,0,21,0,0,0,65,0,2,0,15,0,0,0,1,0,0,0,19,0,0,0,12,0,1,0,11,0,0,0,10,0,2,0,12,0,0,0,22,0,0,0,11,0,0,0,9,0,1,0
contig_21712_1,1433,17,0,0,0,51,0,0,0,33,0,0,0,3,0,0,0,56,0,0,0,18,0,0,0,14,0,0,0,50,0,0,0,2,0,0,0,13,0,0,0,18,0,0,0,21,0,0,0,67,0,0,0,15,0,0,0,1,0,0,0,19,0,0,0,13,0,0,0,11,0,0,0,12,0,0,0,12,0,0,0,22,0,0,0,11,0,0,0,10,0,0,0
contig_21712_1,1434,17,0,0,0,51,0,0,0,33,0,0,0,3,0,0,0,58,0,0,0,19,0,0,0,14,0,0,0,50,0,0,0,2,0,0,0,13,0,0,0,18,0,0,0,21,0,0,0,68,0,0,0,15,0,0,0,1,0,0,0,19,0,0,0,13,0,0,0,11,0,0,0,11,1,0,0,12,0,0,0,22,0,0,0,11,0,0,0,10,0,0,0
contig_21712_1,1435,0,19,0,0,0,51,0,0,0,34,0,0,0,3,0,0,0,58,0,0,0,19,0,0,0,15,0,0,0,50,0,0,0,2,0,0,0,13,0,0,0,18,0,0,0,21,0,0,0,68,0,0,0,15,0,0,0,1,0,0,0,19,0,0,0,13,0,0,0,11,0,0,0,12,0,0,0,12,0,0,0,22,0,0,0,13,0,0,0,10,0,0
contig_21712_1,1436,0,19,0,0,0,51,0,0,0,33,0,0,0,3,0,0,0,58,0,0,0,19,0,0,0,15,0,0,0,51,0,0,0,2,0,0,0,13,0,0,0,16,0,0,0,21,0,0,0,68,0,0,0,17,0,0,0,1,0,0,0,24,0,0,0,12,0,0,0,11,0,0,0,12,0,0,0,14,0,0,0,22,0,0,0,15,0,0,0,10,0,0
contig_21712_1,1437,16,0,0,0,51,0,0,0,33,0,0,0,3,0,0,0,58,0,0,0,19,0,0,0,15,0,0,0,49,0,0,0,2,0,0,0,13,0,0,0,16,0,0,0,20,0,0,0,67,0,0,0,17,0,0,0,1,0,0,0,24,0,0,0,12,0,0,0,11,0,0,0,12,0,0,0,13,0,0,0,19,0,0,0,15,0,0,0,10,0,0,0
contig_21712_1,1438,0,12,0,4,0,36,0,16,0,26,0,7,0,2,0,1,0,45,0,13,0,13,0,6,0,8,0,7,0,36,0,13,0,2,0,0,0,6,0,6,0,10,0,6,0,11,0,8,0,56,0,11,0,12,0,5,0,1,0,0,0,9,0,15,0,10,0,2,0,6,0,5,0,9,0,3,0,3,0,10,0,19,0,0,0,11,0,4,0,4,0,7
contig_21712_1,1439,0,0,0,16,0,0,0,51,0,0,0,33,0,0,0,3,0,0,0,58,0,0,0,19,0,0,0,15,0,0,0,49,0,0,0,2,0,0,0,12,0,0,0,15,0,0,0,22,0,0,0,67,0,0,0,17,0,0,0,1,0,0,0,24,0,0,0,12,0,0,0,10,0,0,0,12,0,0,0,13,0,0,0,16,0,0,0,15,0,0,0,12
contig_21712_1,1440,0,0,16,0,0,0,51,1,0,0,34,0,0,0,3,0,0,0,59,0,0,0,19,0,0,0,15,0,0,0,49,0,0,0,2,0,0,0,12,0,0,0,15,0,0,0,22,0,0,0,67,0,0,0,17,0,0,0,1,0,0,0,21,0,0,0,12,0,0,0,10,0,0,0,13,0,0,0,13,0,0,0,16,0,0,0,15,0,0,0,12,0
contig_21712_1,1441,0,0,16,0,32,0,21,0,6,6,23,0,0,0,3,0,13,3,43,0,9,1,9,0,2,1,12,0,34,1,14,0,1,0,1,0,0,1,11,0,0,0,15,0,6,2,14,0,12,3,52,0,2,1,14,0,0,0,1,0,5,0,18,0,3,0,9,0,5,0,5,0,2,2,9,0,0,0,13,0,5,0,11,0,0,0,13,0,1,0,10,0
contig_21712_1,1442,0,0,16,0,0,0,53,0,0,0,36,0,0,0,3,0,0,0,59,0,0,0,19,0,0,0,14,0,0,0,49,0,0,0,2,0,0,0,12,0,0,0,15,0,0,0,22,0,0,0,65,0,0,0,17,0,0,0,1,0,0,0,23,0,0,0,11,0,0,0,10,0,0,0,13,0,0,0,13,0,0,0,15,0,0,0,13,0,0,0,11,0
contig_21712_1,1443,0,16,0,0,0,53,0,0,0,36,0,0,0,3,0,0,0,59,0,0,0,19,0,0,0,14,0,0,1,49,0,0,0,1,0,0,0,12,0,0,0,15,0,0,0,23,0,0,0,66,0,0,0,17,0,0,0,1,0,0,0,23,0,0,0,11,0,0,0,10,0,0,0,13,0,0,0,13,0,0,0,15,0,0,0,12,0,0,0,11,0,0
contig_21712_1,1444,0,0,16,0,0,0,53,0,0,8,25,3,0,0,2,1,0,6,47,5,0,1,18,0,1,1,11,0,0,0,49,1,0,0,1,0,1,0,11,0,0,0,14,0,0,1,22,0,0,13,43,9,1,0,14,0,1,0,0,0,0,0,22,0,0,0,11,0,0,0,10,0,1,0,11,1,0,0,13,0,0,10,5,0,0,0,12,0,2,1,8,0
contig_21712_1,1445,0,0,15,0,0,0,54,0,0,0,36,0,0,0,3,0,0,0,60,0,0,0,19,0,0,0,13,0,0,0,49,0,0,0,1,0,0,0,12,0,0,0,14,0,0,0,25,0,0,0,67,0,0,0,15,0,0,0,1,0,0,0,22,0,0,0,13,0,0,0,10,0,0,0,13,0,0,0,13,0,0,0,14,0,0,0,12,0,0,0,11,0
contig_21712_1,1446,0,15,0,0,0,54,0,0,0,37,0,0,0,3,0,0,0,60,0,0,0,19,0,0,0,13,0,0,0,49,0,0,0,1,0,0,0,12,0,0,0,14,0,0,0,24,0,0,0,64,0,0,0,15,0,0,0,1,0,0,0,22,0,0,0,13,0,0,0,10,0,0,0,13,0,0,0,12,0,0,0,14,0,0,0,11,0,0,0,11,0,0
contig_21712_1,1447,4,0,11,0,52,0,2,0,34,0,3,0,0,0,3,0,46,0,12,1,18,0,1,0,9,0,4,0,49,0,0,0,1,0,0,0,4,0,8,0,6,0,6,2,20,0,4,0,52,0,10,1,7,0,8,0,0,0,1,0,19,0,3,0,5,0,7,1,8,0,0,2,6,0,5,2,10,0,2,0,14,0,0,0,4,0,7,0,8,0,1,1
contig_21712_1,1448,0,0,15,0,0,0,53,0,0,0,37,0,0,0,3,0,0,0,59,0,0,0,20,0,0,0,13,0,0,0,50,0,0,0,1,0,0,0,12,0,0,0,14,0,0,0,25,0,0,0,63,0,0,0,15,0,0,0,1,0,0,0,22,0,0,0,13,0,0,0,10,0,0,0,13,0,0,0,11,0,0,0,14,0,0,0,11,0,0,0,10,0
contig_21712_1,1449,0,14,0,0,0,53,0,0,0,35,0,0,0,3,0,0,0,57,0,0,0,20,0,0,0,13,0,0,0,49,0,0,0,1,0,0,0,11,1,0,0,14,0,0,0,25,0,0,0,62,0,0,0,14,0,0,0,1,0,0,0,22,0,0,0,13,0,0,0,10,0,0,0,13,0,0,0,10,0,0,0,14,0,0,0,11,0,0,0,10,0,0
contig_21712_1,1450,0,0,14,0,35,0,18,0,3,0,27,4,0,0,3,0,9,1,43,2,10,0,10,0,2,0,11,0,34,0,15,0,1,0,0,0,1,0,10,0,0,0,14,0,8,0,19,0,0,0,62,1,2,0,12,0,0,0,1,0,5,0,17,0,5,0,8,0,5,0,9,0,1,3,9,0,0,0,10,0,5,0,9,0,0,0,11,0,1,1,8,0
contig_21712_1,1451,0,14,0,0,0,54,0,0,0,35,0,0,0,3,0,0,0,55,0,0,0,20,0,0,0,13,0,0,0,48,0,1,0,1,0,0,0,11,0,0,0,14,0,0,0,28,0,0,0,63,0,0,0,14,0,0,0,1,0,0,0,22,0,0,0,14,0,0,0,14,0,0,0,13,0,0,0,10,0,0,0,12,0,0,0,11,0,0,0,10,0,0
contig_21712_1,1452,0,0,14,0,0,0,54,0,0,0,35,0,0,0,3,0,0,0,56,0,0,0,20,0,0,0,13,0,0,0,49,0,0,0,1,0,0,0,11,0,0,0,14,0,0,0,29,0,0,0,63,0,0,0,14,0,0,0,1,0,0,0,23,0,0,0,14,0,0,0,14,0,0,0,13,0,0,0,10,0,0,0,12,0,0,0,11,0,0,0,10,0
contig_21712_1,1453,0,0,14,0,2,0,52,0,0,0,38,0,0,0,3,0,0,0,56,0,2,0,18,0,1,0,12,0,3,0,46,0,0,0,1,0,0,0,11,0,0,0,14,0,0,0,29,0,0,0,63,0,0,0,12,0,0,0,1,0,0,0,23,0,1,0,13,0,1,0,14,0,0,0,13,0,0,0,10,0,4,0,8,0,0,0,11,0,0,0,10,0
contig_21712_1,1454,0,0,0,14,0,0,1,55,0,0,0,38,0,0,0,3,0,0,0,53,0,0,0,20,0,0,0,13,0,0,0,48,0,0,0,1,0,0,0,11,0,0,0,14,1,0,0,28,0,0,1,62,0,0,0,12,0,0,0,1,0,0,0,23,0,0,0,14,0,0,0,15,0,0,0,13,0,0,0,10,0,0,0,12,0,0,0,11,0,0,0,10
contig_21712_1,1455,14,0,0,0,56,0,0,0,38,0,0,0,3,0,0,0,53,0,0,0,20,0,0,0,13,0,0,0,49,0,0,0,1,0,0,0,11,0,0,0,14,0,0,0,28,0,0,0,63,0,0,0,10,0,1,0,1,0,0,0,19,0,0,0,14,0,0,0,14,0,0,0,13,0,0,0,8,0,0,0,12,0,0,0,9,0,0,0,10,0,0,0
contig_21712_1,1456,2,0,12,0,6,0,50,0,0,0,38,0,0,0,3,0,3,0,50,0,2,0,19,0,3,0,10,0,0,0,48,0,0,0,1,0,3,0,7,0,2,0,12,0,2,0,26,0,3,0,59,0,2,0,8,0,0,0,1,0,0,0,20,0,1,0,12,0,0,0,14,0,2,0,10,0,4,0,4,0,3,0,5,0,2,0,7,0,1,0,9,0
contig_21712_1,1457,14,0,0,0,56,0,0,0,38,0,0,0,3,0,0,0,51,0,0,0,21,0,0,0,12,0,0,0,48,0,0,0,1,0,0,0,10,0,0,0,14,0,0,0,28,0,0,0,61,0,0,0,8,0,0,0,1,0,0,0,20,0,0,0,12,0,0,0,15,0,0,0,12,0,0,0,8,0,0,0,8,0,0,0,8,0,0,0,9,0,0,0
