,Position,Fa13.BD.MLB.SN.sorted.MAG8-A,Fa13.BD.MLB.SN.sorted.MAG8-C,Fa13.BD.MLB.SN.sorted.MAG8-G,Fa13.BD.MLB.SN.sorted.MAG8-T,Fa13.BD.MLB.DN.sorted.MAG8-A,Fa13.BD.MLB.DN.sorted.MAG8-C,Fa13.BD.MLB.DN.sorted.MAG8-G,Fa13.BD.MLB.DN.sorted.MAG8-T,Sp13.BD.MLB.SN.sorted.MAG8-A,Sp13.BD.MLB.SN.sorted.MAG8-C,Sp13.BD.MLB.SN.sorted.MAG8-G,Sp13.BD.MLB.SN.sorted.MAG8-T,Su13.BD.MM110.DCMD.sorted.MAG8-A,Su13.BD.MM110.DCMD.sorted.MAG8-C,Su13.BD.MM110.DCMD.sorted.MAG8-G,Su13.BD.MM110.DCMD.sorted.MAG8-T,Sp13.BD.MM110.SN.sorted.MAG8-A,Sp13.BD.MM110.SN.sorted.MAG8-C,Sp13.BD.MM110.SN.sorted.MAG8-G,Sp13.BD.MM110.SN.sorted.MAG8-T,Su13.BD.MLB.SD.C.sorted.MAG8-A,Su13.BD.MLB.SD.C.sorted.MAG8-C,Su13.BD.MLB.SD.C.sorted.MAG8-G,Su13.BD.MLB.SD.C.sorted.MAG8-T,Sp13.BD.MM15.SN.sorted.MAG8-A,Sp13.BD.MM15.SN.sorted.MAG8-C,Sp13.BD.MM15.SN.sorted.MAG8-G,Sp13.BD.MM15.SN.sorted.MAG8-T,Su13.BD.MLB.DD.sorted.MAG8-A,Su13.BD.MLB.DD.sorted.MAG8-C,Su13.BD.MLB.DD.sorted.MAG8-G,Su13.BD.MLB.DD.sorted.MAG8-T,Su13.BD.MM110.SN.C.sorted.MAG8-A,Su13.BD.MM110.SN.C.sorted.MAG8-C,Su13.BD.MM110.SN.C.sorted.MAG8-G,Su13.BD.MM110.SN.C.sorted.MAG8-T,Su13.BD.MM15.SN.C.sorted.MAG8-A,Su13.BD.MM15.SN.C.sorted.MAG8-C,Su13.BD.MM15.SN.C.sorted.MAG8-G,Su13.BD.MM15.SN.C.sorted.MAG8-T,Sp13.BD.MM15.SD.sorted.MAG8-A,Sp13.BD.MM15.SD.sorted.MAG8-C,Sp13.BD.MM15.SD.sorted.MAG8-G,Sp13.BD.MM15.SD.sorted.MAG8-T,Su13.BD.MM110.DN.sorted.MAG8-A,Su13.BD.MM110.DN.sorted.MAG8-C,Su13.BD.MM110.DN.sorted.MAG8-G,Su13.BD.MM110.DN.sorted.MAG8-T,Su13.BD.MM110.SD.sorted.MAG8-A,Su13.BD.MM110.SD.sorted.MAG8-C,Su13.BD.MM110.SD.sorted.MAG8-G,Su13.BD.MM110.SD.sorted.MAG8-T,Sp13.BD.MM110.SD.sorted.MAG8-A,Sp13.BD.MM110.SD.sorted.MAG8-C,Sp13.BD.MM110.SD.sorted.MAG8-G,Sp13.BD.MM110.SD.sorted.MAG8-T,Fa13.BD.MM15.DN.sorted.MAG8-A,Fa13.BD.MM15.DN.sorted.MAG8-C,Fa13.BD.MM15.DN.sorted.MAG8-G,Fa13.BD.MM15.DN.sorted.MAG8-T,Fa13.BD.MM15.SN.sorted.MAG8-A,Fa13.BD.MM15.SN.sorted.MAG8-C,Fa13.BD.MM15.SN.sorted.MAG8-G,Fa13.BD.MM15.SN.sorted.MAG8-T,Fa13.BD.MM110.DN.sorted.MAG8-A,Fa13.BD.MM110.DN.sorted.MAG8-C,Fa13.BD.MM110.DN.sorted.MAG8-G,Fa13.BD.MM110.DN.sorted.MAG8-T,Sp13.BD.MM15.DD.A.sorted.MAG8-A,Sp13.BD.MM15.DD.A.sorted.MAG8-C,Sp13.BD.MM15.DD.A.sorted.MAG8-G,Sp13.BD.MM15.DD.A.sorted.MAG8-T,Su13.BD.MM15.SD.sorted.MAG8-A,Su13.BD.MM15.SD.sorted.MAG8-C,Su13.BD.MM15.SD.sorted.MAG8-G,Su13.BD.MM15.SD.sorted.MAG8-T,Fa13.BD.MM110.SN.sorted.MAG8-A,Fa13.BD.MM110.SN.sorted.MAG8-C,Fa13.BD.MM110.SN.sorted.MAG8-G,Fa13.BD.MM110.SN.sorted.MAG8-T,Sp13.BD.MM110.DD.sorted.MAG8-A,Sp13.BD.MM110.DD.sorted.MAG8-C,Sp13.BD.MM110.DD.sorted.MAG8-G,Sp13.BD.MM110.DD.sorted.MAG8-T,Fa13.BD.MM15.SD.sorted.MAG8-A,Fa13.BD.MM15.SD.sorted.MAG8-C,Fa13.BD.MM15.SD.sorted.MAG8-G,Fa13.BD.MM15.SD.sorted.MAG8-T,Fa13.BD.MM110.SD.sorted.MAG8-A,Fa13.BD.MM110.SD.sorted.MAG8-C,Fa13.BD.MM110.SD.sorted.MAG8-G,Fa13.BD.MM110.SD.sorted.MAG8-T,Su13.BD.MM15.DN.sorted.MAG8-A,Su13.BD.MM15.DN.sorted.MAG8-C,Su13.BD.MM15.DN.sorted.MAG8-G,Su13.BD.MM15.DN.sorted.MAG8-T
contig_20984_6,178,0,6,280,0,0,0,104,0,0,2,123,0,0,0,33,0,0,0,338,1,0,10,157,2,0,0,189,0,0,5,121,0,1,1,216,0,0,11,456,0,0,0,229,0,0,0,5,0,0,0,164,0,0,0,593,0,0,0,188,0,0,0,213,0,0,0,149,0,1,1,160,0,0,4,179,0,0,0,167,0,0,0,509,0,0,0,217,0,0,0,228,1,0,2,236,0
contig_20984_6,196,4,0,266,0,0,0,110,0,14,0,106,0,2,0,34,0,0,0,344,1,1,0,176,0,3,0,183,0,1,0,134,0,2,0,220,1,8,0,464,1,2,0,216,0,0,0,5,0,1,0,171,0,5,0,590,0,8,0,188,0,1,0,215,0,0,0,154,0,5,0,157,0,6,0,181,0,3,0,168,0,2,0,501,0,4,0,224,0,6,0,222,0,1,0,252,0
contig_20984_6,199,1,1,0,265,0,1,0,111,0,3,0,115,0,0,0,37,0,0,0,353,0,3,0,174,0,0,0,181,0,2,0,132,0,0,0,224,0,6,0,474,0,1,0,218,0,0,0,5,0,0,0,173,0,0,0,599,0,4,0,183,0,0,0,213,0,0,0,152,0,0,0,161,0,1,0,187,0,0,0,172,0,0,0,504,0,2,0,226,0,0,0,222,0,0,0,253
contig_20984_6,202,6,0,259,3,2,0,110,0,9,0,105,3,2,0,32,0,2,0,352,0,10,0,165,1,2,0,173,3,5,0,128,0,1,0,223,0,8,0,460,4,3,0,212,0,0,0,6,0,0,0,172,0,0,0,599,1,1,0,183,0,0,0,212,0,0,0,152,0,6,0,153,4,8,0,184,0,0,0,170,0,1,0,494,1,0,0,228,0,0,0,221,0,3,0,246,0
contig_20984_6,204,0,266,0,0,0,114,0,0,0,111,0,2,0,34,0,0,1,351,0,1,0,175,0,0,0,179,1,0,0,131,0,0,0,226,0,0,0,469,0,2,0,214,0,1,0,6,0,0,0,171,0,0,0,596,0,1,0,179,0,0,0,209,0,0,18,151,0,0,0,160,0,0,0,183,0,0,0,166,0,1,0,494,0,2,0,226,0,0,0,215,0,0,0,246,0,0
contig_20984_6,205,9,1,42,210,2,0,16,94,4,0,11,99,0,0,1,36,0,0,0,380,15,0,67,88,5,0,7,169,6,0,38,84,2,0,1,222,15,0,33,421,0,0,6,211,0,0,0,10,0,0,0,167,3,1,1,619,0,0,5,171,0,0,1,198,0,0,0,259,13,0,4,146,7,0,14,160,0,0,0,166,0,0,0,503,0,0,1,223,0,0,0,211,3,0,1,235
contig_20984_6,208,20,1,230,8,8,0,110,1,21,0,91,1,2,0,37,0,6,0,374,0,56,1,105,10,16,0,166,0,36,1,86,4,10,1,209,1,48,2,415,7,7,0,216,0,1,0,9,0,13,0,162,0,2,0,625,0,7,0,185,0,2,0,210,0,23,0,243,0,10,1,148,5,19,0,168,5,8,0,169,0,1,0,504,0,4,0,245,0,8,0,219,0,3,1,252,3
contig_20984_6,211,224,0,24,13,109,0,5,2,92,4,6,9,37,1,0,0,369,0,2,6,99,0,63,12,177,0,2,3,87,0,26,12,215,0,11,0,416,1,52,6,222,0,4,0,10,0,0,0,161,0,13,0,616,0,1,7,186,0,7,0,205,0,2,1,263,0,1,0,151,1,4,3,163,1,22,2,173,0,6,0,496,0,1,7,245,0,4,0,221,0,4,0,251,0,4,2
contig_20984_6,214,252,0,11,1,116,0,1,0,102,6,7,0,38,2,0,0,377,0,0,0,161,0,15,0,176,0,3,0,128,0,4,0,226,0,1,0,460,1,13,0,223,0,3,0,10,0,0,0,166,0,0,0,612,2,1,0,195,0,0,0,205,0,0,0,261,0,0,0,153,1,7,0,178,2,5,0,177,1,0,0,499,0,0,0,246,0,0,0,211,0,0,0,247,0,3,0
contig_20984_6,215,0,266,0,0,0,119,0,0,0,108,8,0,0,39,1,0,0,377,1,0,0,175,1,0,0,178,0,0,0,135,1,0,0,227,0,0,0,474,1,0,0,227,2,0,0,9,0,0,0,165,0,0,0,610,1,0,0,195,0,0,0,206,0,0,0,261,0,0,0,161,1,0,0,185,1,0,0,179,0,0,0,497,1,0,0,248,0,0,0,212,0,0,0,251,0,0
contig_20984_6,226,1,0,0,278,0,0,0,120,1,4,0,118,0,0,0,35,0,0,0,344,0,2,0,178,0,7,0,177,0,0,0,140,0,0,0,229,0,1,0,497,0,3,0,228,0,0,0,2,0,0,0,167,0,1,0,592,0,0,0,193,0,0,0,219,0,0,0,142,0,0,0,161,0,0,0,198,0,0,0,199,0,0,0,505,0,1,1,255,0,1,0,238,0,0,0,252
contig_20984_6,235,4,0,265,0,8,0,112,0,27,0,89,0,0,0,35,0,2,0,342,0,19,0,162,0,16,0,167,0,29,0,110,0,0,0,225,0,9,0,488,0,8,0,219,0,0,0,3,0,2,0,163,0,6,0,611,0,0,0,191,0,1,0,225,0,0,0,140,0,13,0,144,0,2,0,195,0,0,0,205,0,1,1,508,0,1,0,243,0,3,0,232,0,2,0,256,0
contig_20984_6,241,0,14,64,185,0,7,27,87,1,1,27,89,0,2,25,7,0,67,148,119,1,1,86,89,1,24,60,93,0,5,39,98,0,0,207,18,0,6,390,94,0,32,80,109,0,0,2,1,1,3,134,25,0,122,295,207,0,4,149,38,0,5,182,40,0,16,85,41,0,24,64,67,0,6,149,37,0,0,199,4,0,90,198,212,0,1,228,14,0,0,235,8,0,17,167,72
contig_20984_6,244,264,0,0,1,116,2,0,5,107,4,1,4,10,13,0,10,184,62,1,84,171,0,0,0,136,16,1,21,146,0,0,0,100,85,0,37,268,133,5,75,160,34,0,28,1,1,0,2,76,65,0,21,326,158,0,128,78,80,0,34,78,108,0,43,66,40,0,38,116,20,0,18,112,56,1,25,64,106,0,32,310,99,0,96,70,138,0,34,72,133,0,42,113,94,0,48
contig_20984_6,246,0,265,0,5,0,119,0,4,0,116,0,1,0,32,0,0,0,334,0,0,0,168,0,5,0,180,0,1,0,147,0,4,0,220,0,0,0,479,0,5,0,223,0,0,0,4,0,0,0,162,0,0,0,622,0,0,0,192,0,0,0,227,0,0,0,143,0,0,0,154,0,0,0,193,0,1,0,201,0,0,0,504,0,3,0,238,0,0,0,246,0,0,0,254,0,1
contig_20984_6,247,14,0,254,0,8,0,115,0,0,0,114,0,0,0,32,0,0,0,329,0,9,0,162,0,6,0,179,0,10,0,140,0,0,0,216,0,7,0,478,0,2,0,218,0,0,0,4,0,0,0,158,0,1,0,621,0,0,0,189,0,0,0,225,0,0,0,142,0,0,1,150,0,0,0,191,0,0,0,198,0,1,1,509,0,0,0,231,0,0,0,245,0,2,0,246,2
contig_20984_6,259,259,1,16,0,127,0,9,0,108,0,1,0,31,0,2,0,323,0,21,1,172,0,0,0,178,0,13,0,152,0,4,0,212,0,0,0,499,0,2,0,213,0,14,0,8,0,0,0,188,0,1,0,616,0,32,4,195,0,4,2,253,0,4,0,156,0,7,0,140,0,8,1,206,0,2,0,236,0,0,0,503,0,28,0,264,0,1,0,293,0,2,0,276,0,5,3
contig_20984_6,262,1,0,277,0,0,0,140,0,3,0,110,0,0,0,33,0,1,0,342,0,2,0,169,0,1,0,191,0,0,0,154,0,7,0,204,0,6,0,497,1,0,0,224,0,0,0,8,0,3,0,185,0,3,0,645,0,2,0,208,0,7,0,251,0,1,0,163,0,0,0,148,0,2,0,206,0,11,0,226,0,3,0,524,0,3,0,270,0,3,0,296,0,1,0,305,0
contig_20984_6,265,285,0,0,0,135,0,0,0,114,0,0,0,30,0,2,1,327,0,3,20,167,1,0,0,183,2,2,2,151,0,0,0,154,0,1,55,408,1,0,89,214,0,0,9,7,0,1,0,118,0,0,67,591,0,1,54,145,0,0,54,164,0,0,82,117,0,19,14,139,1,0,7,155,0,0,42,129,0,0,96,488,0,0,36,133,0,0,129,151,0,2,136,235,0,2,54
contig_20984_6,268,291,0,0,0,141,0,0,0,115,0,1,0,31,0,2,0,353,0,4,0,165,0,0,0,180,1,5,0,150,0,0,0,204,0,1,0,489,0,1,0,216,0,3,0,8,0,0,0,194,0,0,0,625,0,13,0,200,0,4,0,255,0,1,0,146,0,5,0,145,0,6,0,213,0,0,0,227,0,0,0,514,0,10,0,265,0,0,0,308,0,1,0,297,0,3,0
contig_20984_6,271,0,16,271,4,0,8,137,3,0,1,114,0,0,0,32,0,0,17,333,2,0,0,166,0,0,4,181,0,0,0,145,0,0,0,202,1,0,3,478,2,0,8,211,1,0,0,8,0,0,1,189,1,0,23,606,10,0,2,196,3,0,3,251,1,0,3,149,0,0,5,144,3,0,2,209,1,0,0,215,0,0,17,491,16,0,1,252,2,0,0,303,2,0,4,289,2
contig_20984_6,274,275,1,11,0,144,0,7,0,104,0,7,0,31,0,0,0,348,0,1,0,160,0,6,0,179,1,5,0,136,0,10,0,203,0,1,2,466,0,13,0,206,1,10,0,9,0,0,0,196,0,0,0,632,1,0,1,208,0,0,0,257,0,0,0,154,0,0,0,147,2,5,0,213,0,4,0,221,0,0,0,518,1,1,0,260,0,0,0,315,0,0,0,289,0,9,0
contig_20984_6,277,34,0,251,0,10,0,139,0,17,0,93,0,2,0,31,0,9,0,344,0,18,0,143,0,17,0,167,0,14,0,135,0,1,0,208,0,20,0,455,0,15,0,204,0,0,0,10,0,4,0,219,0,11,0,627,0,3,0,220,0,2,0,269,0,6,0,152,0,4,0,152,0,2,0,229,0,0,0,236,0,9,0,502,0,0,0,274,0,2,0,327,0,7,0,305,0
contig_20984_6,278,0,3,0,281,0,1,0,145,0,1,0,110,0,2,0,31,0,9,0,342,0,1,0,161,0,7,0,176,0,0,0,150,0,0,0,210,0,0,0,475,0,4,0,214,0,0,0,10,0,0,1,215,0,27,1,609,0,4,0,218,0,1,0,270,0,12,0,145,0,6,0,149,0,1,0,230,0,0,0,236,0,31,0,482,0,0,0,272,0,1,1,321,0,7,0,298
contig_20984_6,280,0,280,1,1,0,146,0,1,0,108,0,4,1,21,2,8,2,256,6,89,0,162,0,0,1,153,5,21,0,151,0,0,8,115,0,85,14,290,0,170,0,180,3,32,0,7,0,3,2,124,0,86,10,471,16,139,8,138,4,70,12,187,2,65,3,111,6,36,0,129,4,23,3,133,0,88,8,146,0,77,2,401,14,97,9,183,0,75,11,206,1,97,5,214,4,81
contig_20984_6,283,19,0,211,53,3,1,126,14,2,0,88,19,1,7,23,1,52,86,208,9,40,0,81,42,15,16,132,18,16,0,115,20,3,9,132,60,26,47,263,128,20,20,157,12,1,3,7,0,1,11,144,61,93,133,392,13,5,24,153,44,4,14,208,44,14,37,108,2,14,14,109,16,16,22,128,68,2,4,166,60,70,94,343,10,1,11,203,55,1,7,225,84,14,55,215,27
contig_20984_6,286,0,255,0,22,0,136,0,5,0,73,0,34,0,30,0,3,0,336,0,25,0,150,0,12,0,158,0,21,0,146,2,6,0,195,0,6,0,449,0,24,0,189,0,16,0,11,0,0,0,203,0,11,0,605,0,33,0,219,0,4,0,258,0,2,0,150,0,6,0,148,0,7,0,220,0,4,0,222,0,4,1,498,0,16,0,272,0,2,0,310,0,5,0,286,0,14
contig_20984_6,292,0,0,38,230,0,0,19,125,0,0,3,104,0,2,0,30,2,47,0,316,0,0,11,146,0,13,12,154,0,0,24,129,0,1,0,200,0,6,9,460,0,20,7,182,0,1,0,10,0,1,0,220,0,77,1,562,0,3,0,230,0,1,0,257,0,7,0,155,0,12,7,136,0,4,4,213,0,0,0,229,0,51,1,464,0,0,0,267,0,1,1,308,0,6,3,294
contig_20984_6,295,5,262,0,3,2,145,0,1,4,87,12,0,0,33,0,0,3,363,0,0,0,152,1,4,3,164,5,5,4,144,3,0,0,203,0,0,4,473,0,1,3,204,3,3,0,11,0,0,0,219,0,0,3,638,0,0,0,233,0,0,0,258,0,0,3,162,0,0,3,153,0,1,4,216,2,4,0,229,0,0,3,511,0,0,4,261,0,0,1,307,0,0,4,299,0,1
contig_20984_6,304,0,269,0,0,0,158,0,0,0,110,0,0,0,31,1,0,0,343,5,1,0,153,1,0,0,182,4,0,0,151,0,0,0,203,0,1,0,482,0,0,0,217,3,0,0,17,0,0,0,238,0,0,0,643,13,2,0,249,1,1,0,255,1,4,0,183,7,0,0,149,2,0,0,228,0,1,0,244,0,1,0,507,11,0,0,288,0,7,0,337,1,1,0,318,2,2
contig_20984_6,306,0,0,270,0,0,0,158,0,0,0,107,0,0,0,30,1,0,0,342,5,0,0,155,0,0,0,174,7,0,0,153,0,0,0,204,0,0,0,483,0,0,0,214,4,0,0,17,0,0,0,241,0,0,0,649,12,0,0,251,1,0,0,259,1,0,0,186,7,0,0,149,2,0,0,222,0,0,0,240,0,0,0,508,11,1,0,291,0,0,0,328,1,0,0,314,2
contig_20984_6,307,0,1,0,266,0,0,1,155,0,0,2,105,0,0,2,29,0,0,5,340,0,0,5,151,0,0,8,174,0,1,0,153,0,0,0,205,0,0,0,484,0,0,3,212,0,0,0,17,0,1,0,238,3,0,10,652,0,0,1,248,0,0,1,260,0,0,7,182,0,1,3,146,0,0,0,221,0,0,1,235,2,1,8,506,0,0,0,292,0,0,4,325,0,0,2,308
contig_20984_6,310,268,0,0,0,147,0,0,0,109,0,0,0,30,0,1,0,340,0,5,0,159,0,0,0,176,0,5,0,155,0,0,0,210,0,0,0,485,0,0,0,211,0,3,0,17,0,0,0,234,0,0,0,649,0,10,2,237,0,1,1,255,0,1,0,179,0,7,0,151,0,2,0,218,0,0,0,230,0,3,0,509,0,8,2,275,0,1,0,313,0,4,0,304,0,2,0
contig_20984_6,313,1,0,264,0,0,0,144,0,1,0,113,0,1,0,30,0,5,0,342,0,0,0,157,0,5,0,174,0,0,0,160,0,0,0,210,0,0,1,488,0,3,0,215,0,0,0,17,0,0,0,236,0,12,1,642,1,1,0,236,0,1,0,259,1,7,0,178,0,2,0,152,0,0,0,217,1,0,0,237,0,10,1,506,1,0,0,276,0,3,0,307,3,2,0,303,0
contig_20984_6,316,19,0,249,1,11,0,131,0,61,0,53,0,24,0,6,0,204,0,136,0,27,0,126,0,94,0,87,0,33,0,128,0,188,0,20,0,336,0,144,0,94,0,122,0,16,0,1,0,199,0,35,0,398,0,256,0,184,0,56,0,225,1,27,0,147,0,33,0,75,0,81,0,158,0,56,0,232,0,9,0,277,0,246,0,254,0,16,0,300,0,8,0,194,0,107,0
contig_20984_6,319,0,0,267,0,0,0,142,0,2,0,111,0,3,0,27,0,62,1,283,0,1,0,155,0,21,2,156,0,2,0,157,0,9,0,202,0,26,0,459,0,22,0,194,0,1,0,16,0,10,0,223,0,114,0,536,0,4,1,232,0,7,0,243,0,26,0,153,0,13,0,141,0,8,0,208,0,5,0,237,0,87,0,428,0,1,0,270,0,5,0,308,0,13,0,289,0
contig_20984_6,322,0,0,199,73,0,0,114,30,3,3,79,24,0,0,29,0,0,0,346,5,2,0,69,89,6,3,147,22,1,0,108,50,0,0,213,4,2,0,441,49,4,2,203,8,0,0,17,0,0,0,236,1,0,0,639,12,0,0,239,5,0,0,255,4,0,0,187,0,5,3,128,19,0,1,199,26,0,0,245,3,1,0,501,13,0,0,283,2,0,0,331,4,0,0,299,13
contig_20984_6,328,221,1,48,0,120,0,27,0,102,0,3,4,26,0,1,0,330,0,12,0,139,0,16,0,140,0,40,1,119,0,37,1,217,0,0,1,464,0,15,0,192,0,20,1,12,0,0,0,234,0,1,0,613,0,25,0,240,0,7,0,264,0,4,0,199,0,0,0,137,0,25,1,220,1,8,0,254,0,0,1,472,0,36,0,289,0,1,0,338,0,0,1,311,0,13,0
contig_20984_6,331,0,0,0,267,0,0,1,142,0,0,0,107,0,2,0,24,0,8,10,324,0,0,0,148,0,4,4,176,0,0,0,155,1,0,0,214,1,6,6,467,0,3,8,200,0,0,1,11,0,0,4,230,0,16,22,598,0,3,3,234,1,1,1,263,0,7,6,182,0,4,3,153,0,0,6,220,3,0,2,247,0,16,15,475,2,0,1,275,0,1,0,327,0,3,6,308
contig_20984_6,334,274,0,0,0,141,0,0,0,108,0,0,0,25,0,0,1,338,0,0,5,147,0,0,0,179,1,0,3,152,0,0,0,213,0,0,0,482,0,1,0,204,0,0,3,12,0,0,0,232,0,0,0,627,0,0,12,241,0,0,1,261,2,0,1,191,0,0,7,157,0,0,2,226,2,0,0,255,0,0,0,496,0,0,10,280,0,0,0,327,0,0,1,318,0,0,2
contig_20984_6,336,0,0,273,0,0,0,131,0,0,0,115,0,0,0,25,1,0,0,337,6,0,0,148,0,0,0,177,3,0,0,154,0,0,0,214,0,0,0,484,0,1,0,206,3,0,0,12,0,0,0,232,0,0,0,621,13,0,0,236,1,0,0,257,1,0,0,189,7,0,0,156,2,0,0,225,0,0,0,249,0,1,0,495,10,0,0,274,0,0,0,315,1,0,0,315,2
contig_20984_6,337,275,0,0,0,141,0,0,0,115,0,0,0,24,0,1,0,337,0,5,0,147,0,0,0,178,0,3,0,154,0,0,0,214,0,0,0,485,0,0,0,206,0,3,0,12,0,0,0,238,0,0,0,621,0,12,0,240,0,1,0,266,0,1,0,189,0,7,0,156,0,2,0,231,0,1,0,255,0,0,0,498,0,10,1,288,0,0,1,328,0,1,0,326,0,2,0
contig_20984_6,340,0,193,85,0,0,101,40,0,0,63,52,1,0,26,0,0,0,335,5,2,0,47,99,0,2,143,40,2,0,79,72,0,0,197,3,13,0,404,61,21,0,192,23,2,0,12,0,0,0,227,1,12,0,611,11,8,0,224,7,11,0,237,4,29,0,194,0,1,0,114,40,1,0,194,30,8,0,228,3,24,0,496,15,3,0,266,2,28,2,299,2,28,0,302,15,11
contig_20984_6,342,0,0,262,19,0,0,124,14,0,0,104,10,1,0,26,0,0,0,339,5,0,0,130,14,0,1,183,3,0,0,142,11,0,0,210,0,0,0,474,3,0,0,218,0,0,0,12,0,0,0,240,0,0,0,625,5,0,0,240,0,0,0,265,3,0,0,191,0,0,0,152,4,0,1,223,4,0,0,255,0,0,0,504,8,0,0,293,0,0,0,331,0,0,0,323,3
contig_20984_6,343,283,1,0,0,140,0,0,0,116,0,0,0,26,0,0,1,335,0,0,7,144,0,0,0,182,0,2,4,154,0,0,0,213,0,0,0,474,0,0,0,212,0,0,5,12,0,0,0,240,0,1,0,618,0,0,13,243,0,0,1,262,0,4,1,184,0,0,7,153,0,0,2,227,0,2,0,255,0,1,0,503,0,0,11,290,0,2,0,328,0,3,1,323,0,0,2
contig_20984_6,355,0,0,0,284,0,0,0,132,0,2,0,123,0,0,0,26,0,0,0,351,0,0,0,141,0,4,0,193,0,0,0,154,0,0,0,215,0,1,0,474,0,3,0,222,0,0,0,11,0,0,0,234,0,0,0,636,0,0,0,236,0,3,0,261,0,0,0,185,0,6,0,147,0,2,0,216,0,0,0,256,0,0,0,520,0,1,0,306,0,0,0,328,0,0,0,323
contig_20984_7,13,267,0,0,0,136,0,1,0,109,0,3,2,32,0,1,0,363,0,0,0,142,0,4,0,186,0,4,0,142,0,3,0,220,0,0,0,471,0,2,1,229,0,3,0,16,0,0,0,212,0,0,0,613,0,0,1,227,0,0,0,263,0,0,0,186,0,0,0,146,0,6,0,207,0,3,0,249,0,0,0,517,0,0,0,311,0,0,1,271,0,4,0,333,0,0,0
contig_20984_7,34,0,260,0,0,0,141,0,0,0,114,0,0,0,34,0,1,0,361,0,7,0,160,0,0,0,179,0,2,0,138,0,0,0,220,0,0,0,475,0,2,0,229,0,4,0,16,0,0,0,197,0,0,0,579,0,10,1,218,0,0,0,272,0,1,0,191,0,5,0,168,0,1,0,228,0,0,0,240,0,4,0,486,0,9,0,322,0,1,0,274,0,5,0,330,0,1
contig_20984_7,42,241,5,0,0,137,1,0,0,110,3,0,0,34,0,0,0,363,0,0,1,158,7,0,0,185,3,0,0,138,1,0,0,225,0,0,0,479,9,0,0,242,3,0,0,16,0,0,0,205,0,0,0,586,3,0,0,212,0,0,0,279,0,0,0,193,0,0,0,161,8,0,0,239,4,0,0,245,0,0,0,490,1,0,0,319,0,0,0,282,0,0,0,335,0,0,1
contig_20984_7,52,0,0,243,0,0,0,141,0,1,0,111,1,0,0,33,0,0,0,349,8,0,1,168,0,0,0,197,0,0,0,132,0,0,0,219,2,0,1,475,5,2,0,251,1,0,0,14,0,0,1,205,2,0,0,579,5,0,0,222,0,1,0,286,0,0,0,193,0,0,0,166,1,0,0,244,0,0,0,243,2,1,1,485,1,2,0,315,1,0,0,281,0,2,0,355,2
contig_20984_7,55,0,196,0,50,0,104,0,40,1,95,0,20,0,30,0,5,0,321,0,34,0,84,0,87,0,174,0,29,0,89,0,43,0,210,0,8,0,400,0,82,0,225,0,35,0,13,0,1,0,201,0,10,0,528,0,61,0,202,0,26,0,289,0,12,0,168,1,29,0,140,0,27,0,202,0,47,0,247,0,8,1,440,0,48,0,305,0,17,0,288,0,5,0,330,0,45
contig_20984_7,58,0,0,241,0,0,0,141,0,0,0,114,0,0,0,35,0,0,0,356,0,0,0,169,0,0,0,205,0,0,0,130,0,6,0,211,0,7,0,486,0,0,0,265,0,0,0,13,0,6,0,207,0,3,0,579,0,2,0,231,0,2,0,298,0,0,0,198,0,0,0,168,0,5,0,243,0,0,0,255,0,0,1,485,0,2,0,316,0,3,1,295,0,1,0,366,0
contig_20984_7,61,0,200,0,50,0,121,0,28,0,102,0,16,0,35,0,0,0,352,0,3,0,88,0,81,0,190,0,18,0,96,0,40,0,210,0,4,0,433,0,54,0,249,1,13,0,14,0,0,0,216,0,4,0,581,0,2,0,241,0,13,0,307,0,4,0,201,0,5,0,145,0,26,1,220,0,35,0,267,0,4,0,487,1,4,0,322,0,5,0,308,0,2,0,381,0,13
contig_20984_7,73,5,0,244,9,4,0,133,3,12,1,102,1,0,0,34,0,6,0,346,0,6,0,175,0,4,0,197,3,3,0,128,5,0,0,214,0,9,0,484,2,7,0,248,0,0,0,9,0,6,0,212,0,5,0,578,0,1,0,244,0,2,0,289,1,4,0,189,0,8,0,164,0,4,0,229,0,2,0,257,0,11,0,471,0,3,0,280,0,0,0,309,0,6,0,372,0
contig_20984_7,76,262,0,4,0,137,0,2,3,112,0,0,1,34,0,0,0,343,0,1,0,180,0,0,0,196,0,0,0,132,0,2,0,209,0,1,0,481,0,3,0,248,0,4,0,10,0,0,0,214,0,2,0,562,0,1,0,248,0,2,0,297,0,1,1,194,0,3,0,172,0,0,0,229,0,4,0,265,0,2,0,471,0,1,0,280,0,4,0,310,0,1,0,375,0,1,0
contig_20984_7,91,47,0,225,7,24,0,116,2,17,0,93,3,0,0,34,3,0,0,310,36,80,0,94,8,17,0,163,17,34,0,95,4,18,0,135,59,93,0,310,83,12,0,219,21,0,0,9,1,29,0,130,61,2,0,483,70,20,0,164,75,15,0,191,116,0,0,177,27,23,0,141,9,44,0,148,56,11,0,111,161,4,0,422,62,9,0,152,126,19,0,125,179,15,0,292,72
