,Position,Su13.BD.MLB.DD.MAG1-A,Su13.BD.MLB.DD.MAG1-C,Su13.BD.MLB.DD.MAG1-G,Su13.BD.MLB.DD.MAG1-T,Sp13.BD.MM15.DD.A.MAG1-A,Sp13.BD.MM15.DD.A.MAG1-C,Sp13.BD.MM15.DD.A.MAG1-G,Sp13.BD.MM15.DD.A.MAG1-T,Fa13.BD.MLB.SN.MAG1-A,Fa13.BD.MLB.SN.MAG1-C,Fa13.BD.MLB.SN.MAG1-G,Fa13.BD.MLB.SN.MAG1-T,Sp13.BD.MM110.DD.MAG1-A,Sp13.BD.MM110.DD.MAG1-C,Sp13.BD.MM110.DD.MAG1-G,Sp13.BD.MM110.DD.MAG1-T,Su13.BD.MM110.SN.C.MAG1-A,Su13.BD.MM110.SN.C.MAG1-C,Su13.BD.MM110.SN.C.MAG1-G,Su13.BD.MM110.SN.C.MAG1-T,Fa13.BD.MM15.DN.MAG1-A,Fa13.BD.MM15.DN.MAG1-C,Fa13.BD.MM15.DN.MAG1-G,Fa13.BD.MM15.DN.MAG1-T,Su13.BD.MM15.DN.MAG1-A,Su13.BD.MM15.DN.MAG1-C,Su13.BD.MM15.DN.MAG1-G,Su13.BD.MM15.DN.MAG1-T,Sp13.BD.MM110.SD.MAG1-A,Sp13.BD.MM110.SD.MAG1-C,Sp13.BD.MM110.SD.MAG1-G,Sp13.BD.MM110.SD.MAG1-T,Su13.BD.MM110.SD.MAG1-A,Su13.BD.MM110.SD.MAG1-C,Su13.BD.MM110.SD.MAG1-G,Su13.BD.MM110.SD.MAG1-T,Fa13.BD.MM15.SD.MAG1-A,Fa13.BD.MM15.SD.MAG1-C,Fa13.BD.MM15.SD.MAG1-G,Fa13.BD.MM15.SD.MAG1-T,Fa13.BD.MM110.SN.MAG1-A,Fa13.BD.MM110.SN.MAG1-C,Fa13.BD.MM110.SN.MAG1-G,Fa13.BD.MM110.SN.MAG1-T,Su13.BD.MM15.SN.C.MAG1-A,Su13.BD.MM15.SN.C.MAG1-C,Su13.BD.MM15.SN.C.MAG1-G,Su13.BD.MM15.SN.C.MAG1-T,Fa13.BD.MM110.SD.MAG1-A,Fa13.BD.MM110.SD.MAG1-C,Fa13.BD.MM110.SD.MAG1-G,Fa13.BD.MM110.SD.MAG1-T,Fa13.BD.MM110.DN.MAG1-A,Fa13.BD.MM110.DN.MAG1-C,Fa13.BD.MM110.DN.MAG1-G,Fa13.BD.MM110.DN.MAG1-T,Sp13.BD.MM15.SD.MAG1-A,Sp13.BD.MM15.SD.MAG1-C,Sp13.BD.MM15.SD.MAG1-G,Sp13.BD.MM15.SD.MAG1-T,Sp13.BD.MLB.SN.MAG1-A,Sp13.BD.MLB.SN.MAG1-C,Sp13.BD.MLB.SN.MAG1-G,Sp13.BD.MLB.SN.MAG1-T,Sp13.BD.MM15.SN.MAG1-A,Sp13.BD.MM15.SN.MAG1-C,Sp13.BD.MM15.SN.MAG1-G,Sp13.BD.MM15.SN.MAG1-T,Fa13.BD.MLB.DN.MAG1-A,Fa13.BD.MLB.DN.MAG1-C,Fa13.BD.MLB.DN.MAG1-G,Fa13.BD.MLB.DN.MAG1-T,Su13.BD.MLB.SD.C.MAG1-A,Su13.BD.MLB.SD.C.MAG1-C,Su13.BD.MLB.SD.C.MAG1-G,Su13.BD.MLB.SD.C.MAG1-T,Su13.BD.MM15.SD.MAG1-A,Su13.BD.MM15.SD.MAG1-C,Su13.BD.MM15.SD.MAG1-G,Su13.BD.MM15.SD.MAG1-T,Sp13.BD.MM110.SN.MAG1-A,Sp13.BD.MM110.SN.MAG1-C,Sp13.BD.MM110.SN.MAG1-G,Sp13.BD.MM110.SN.MAG1-T,Fa13.BD.MM15.SN.MAG1-A,Fa13.BD.MM15.SN.MAG1-C,Fa13.BD.MM15.SN.MAG1-G,Fa13.BD.MM15.SN.MAG1-T
contig_19584_12,352,2,38,0,0,10,4,0,0,1,46,0,0,22,0,0,0,0,1,0,0,9,5,2,0,18,2,0,0,39,0,0,0,2,0,0,0,2,4,0,0,0,0,0,0,1,5,0,0,4,0,0,0,17,2,0,0,13,1,0,0,0,3,0,0,9,4,0,0,11,30,0,0,0,9,2,0,7,1,0,0,21,1,0,0,2,3,0,0
contig_19584_12,354,37,0,3,0,3,0,10,0,46,0,1,0,0,0,22,0,0,0,1,0,9,0,9,0,2,0,18,0,0,0,38,0,2,0,2,0,2,0,4,0,2,0,0,0,4,0,1,0,2,0,2,0,2,0,18,0,1,0,13,0,1,0,2,0,4,0,9,0,29,0,11,0,11,0,0,0,0,0,8,0,1,0,22,0,3,0,2,0
contig_19584_12,355,0,0,8,32,0,0,2,11,0,0,45,2,0,0,0,22,0,0,1,0,0,0,6,12,0,0,2,18,0,0,0,38,0,0,3,2,0,2,2,2,0,0,2,0,0,0,0,5,0,0,2,2,0,0,2,19,0,0,1,13,0,0,3,0,0,0,2,11,0,0,23,19,0,0,6,5,0,0,1,7,0,0,2,21,0,0,1,4
contig_19584_12,358,2,0,38,0,0,0,14,0,0,0,48,0,0,0,24,0,0,0,1,0,4,0,13,0,0,0,22,0,0,0,43,0,0,0,3,0,2,0,4,0,0,0,0,0,0,0,7,0,0,0,2,0,0,0,24,0,0,0,18,0,0,0,4,0,0,0,16,0,0,0,44,0,0,0,11,0,0,0,8,0,1,0,24,0,0,0,4,0
contig_19584_12,363,36,0,0,0,13,0,0,0,50,0,0,0,24,0,0,0,1,0,0,0,15,0,2,0,22,0,0,0,43,0,0,0,1,0,0,0,2,0,4,0,0,0,0,0,7,0,0,0,2,0,0,0,20,0,4,0,18,0,0,0,3,0,0,0,16,0,0,0,44,0,0,0,11,0,0,0,8,0,0,0,24,0,1,0,4,0,0,0
contig_19584_12,364,1,0,0,36,4,0,0,9,1,0,0,49,1,0,0,24,0,1,0,0,3,0,0,9,0,0,0,22,1,0,0,42,0,1,0,0,0,2,0,4,0,0,0,0,0,0,0,7,0,0,0,2,2,0,2,20,0,0,0,18,0,1,1,1,2,0,0,14,0,0,0,44,0,0,0,11,0,1,0,5,6,0,0,19,0,0,0,4
contig_19584_12,367,25,9,0,0,5,8,0,0,1,52,0,0,1,25,0,0,0,1,0,0,2,11,0,0,0,22,0,0,1,42,0,0,0,1,0,0,0,6,0,0,0,0,0,0,2,3,0,0,0,2,0,0,2,22,0,0,0,18,0,0,0,3,0,0,4,12,0,0,14,29,0,0,3,8,0,0,0,7,0,0,6,20,0,0,0,4,0,0
contig_19584_12,370,14,0,18,1,0,0,15,0,3,1,52,0,0,0,29,0,0,0,3,0,0,0,15,0,0,0,28,0,0,0,59,0,1,0,0,0,0,0,11,0,0,0,0,0,1,0,8,0,0,0,6,0,2,0,28,2,0,0,20,0,0,0,3,0,1,0,17,0,6,0,37,0,3,0,7,0,0,0,7,0,0,0,45,0,0,0,4,0
contig_19584_12,373,20,0,12,0,6,1,4,4,1,0,57,0,23,1,5,1,0,0,3,0,4,0,11,2,20,0,8,0,42,0,16,1,0,0,1,0,2,0,9,0,0,0,0,0,4,0,5,0,2,0,4,0,20,0,9,4,17,0,3,0,1,0,4,0,10,0,6,2,11,0,37,0,3,0,6,0,5,0,2,0,19,0,21,5,2,0,2,0
contig_19584_12,382,9,1,18,0,5,0,4,0,58,0,4,0,6,0,2,0,2,0,1,0,12,0,2,0,8,0,0,0,16,0,2,0,1,0,0,0,8,0,0,0,0,0,0,0,5,0,3,0,4,0,0,0,15,0,4,0,3,0,0,0,4,0,0,0,7,0,2,0,36,0,14,0,2,0,6,0,3,0,1,0,21,0,4,0,3,0,0,0
contig_19584_12,391,0,0,22,3,0,0,3,1,0,0,57,0,0,0,4,0,0,0,6,0,0,0,10,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,1,0,2,1,0,0,0,0,0,0,7,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,42,2,0,0,7,1,0,0,8,0,1,0,1,0,0,0,3,0
contig_19584_12,394,0,0,24,0,0,0,4,0,0,0,53,3,0,0,4,0,0,0,6,0,0,0,7,1,0,0,2,0,0,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,1,0,3,0,0,0,0,0,2,0,5,0,0,0,0,0,1,0,0,0,0,0,6,0,1,0,43,0,1,0,8,0,1,0,6,1,0,0,0,1,0,0,4,0
contig_19584_12,397,5,4,1,0,3,0,0,0,34,19,0,1,3,1,0,0,6,0,0,0,6,1,1,0,0,2,0,0,0,0,0,0,4,0,0,0,3,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,2,4,1,0,0,0,0,0,1,0,0,0,5,0,0,0,22,9,0,1,1,1,3,0,5,1,1,1,1,0,0,0,3,1,0,0
contig_19584_12,400,10,0,0,0,2,0,1,0,51,0,3,0,4,0,0,0,6,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,1,0,2,0,3,0,32,0,1,0,5,0,0,0,7,0,1,0,1,0,0,0,3,0,1,0
contig_19584_12,403,0,1,0,9,0,0,0,3,0,2,0,54,0,0,0,4,0,0,0,6,0,0,0,8,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,1,0,4,0,0,0,34,0,3,0,2,0,0,0,7,0,0,0,1,0,1,0,3
contig_19584_12,406,4,0,6,0,1,0,1,0,17,0,40,0,1,0,3,0,0,0,6,0,0,0,7,0,2,0,0,0,0,0,0,0,0,0,4,0,2,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,1,0,2,0,3,0,11,0,23,0,2,0,4,0,1,0,6,0,0,0,1,0,1,0,3,0
contig_19584_12,409,0,0,10,0,1,0,1,0,4,0,54,2,0,0,4,0,0,0,0,0,1,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,34,0,0,0,5,0,2,0,1,0,1,0,0,0,0,0,4,0
contig_19584_12,415,0,9,1,0,0,1,1,0,0,55,2,3,0,4,0,0,0,0,0,0,0,4,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,1,0,0,5,0,0,0,33,0,0,0,3,2,0,0,2,0,1,0,0,0,0,0,5,0,0
contig_19584_12,417,9,0,1,0,1,0,1,0,59,0,2,0,5,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,1,0,5,0,0,0,33,0,0,0,3,0,2,0,2,0,1,0,0,0,0,0,5,0,0,0
contig_19584_12,418,6,0,4,0,1,0,1,0,19,0,39,2,1,0,4,0,0,0,0,0,1,0,4,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,1,0,0,0,0,5,0,9,0,25,1,1,0,4,0,2,0,1,0,0,0,0,0,1,0,4,0
contig_19584_12,421,6,0,4,0,0,0,2,0,10,0,49,0,2,0,4,0,0,0,0,0,0,0,4,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,1,0,0,0,5,0,5,0,31,0,2,0,3,0,1,1,1,0,0,0,0,0,1,0,4,0
contig_19584_12,424,4,1,5,0,1,1,0,0,45,3,12,0,5,0,1,0,0,0,0,0,3,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,0,0,2,0,3,0,32,0,5,0,2,3,0,0,2,1,0,0,0,0,0,0,2,0,3,0
contig_19584_12,426,1,9,0,0,0,2,0,0,1,59,0,0,0,6,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1,3,0,0,0,0,0,0,0,1,0,0,0,5,0,0,0,39,0,0,3,2,0,0,0,2,0,0,0,0,0,0,0,5,0,0
contig_19584_12,427,0,10,0,0,0,1,0,1,2,56,0,1,0,6,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,1,0,2,4,0,0,2,37,0,0,0,4,1,0,0,1,1,0,0,0,0,0,0,5,0,0
contig_19584_12,429,9,0,0,0,2,0,0,0,59,0,0,0,6,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1,6,0,0,0,40,0,0,0,5,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0
contig_19584_12,445,0,0,0,9,0,0,0,3,0,2,0,50,0,0,0,9,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,2,0,0,0,2,0,0,1,0,0,2,0,8,0,0,0,36,0,1,0,4,0,1,0,3,0,0,0,1,0,2,0,4
contig_19584_12,446,0,0,0,9,0,0,0,3,0,0,0,52,0,0,0,9,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,4,0,0,0,2,1,0,0,0,0,0,0,10,0,0,0,36,0,0,0,5,1,0,0,3,0,0,0,1,0,0,0,6
contig_19584_12,448,0,0,8,1,1,0,3,0,2,2,50,0,0,0,9,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,4,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,5,0,0,0,2,0,1,0,0,0,0,0,10,0,0,0,33,2,1,0,1,2,1,0,3,0,0,0,1,0,0,0,6,0
contig_19584_12,451,5,0,4,0,1,0,3,0,21,0,34,0,2,0,7,0,1,0,0,0,1,0,11,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,1,0,3,0,0,0,0,0,1,0,4,0,0,0,2,0,0,0,1,0,0,0,10,0,14,0,21,0,0,0,4,0,0,0,4,0,1,0,0,0,1,0,5,0
contig_19584_12,454,0,9,0,0,1,3,0,0,1,53,0,0,1,9,0,0,0,1,0,0,0,12,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,2,0,0,2,0,0,0,0,1,0,0,10,0,0,0,34,1,0,0,4,0,0,0,2,0,2,0,1,0,0,0,6,0,0
contig_19584_12,456,5,0,4,0,3,0,1,0,35,0,19,0,6,0,2,0,1,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,6,0,0,0,24,0,10,0,5,0,0,0,4,0,0,0,0,0,1,0,5,0,1,0
contig_19584_12,457,4,0,5,0,3,0,0,0,34,0,18,1,6,0,1,1,1,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,0,6,0,0,0,25,0,9,0,3,0,2,0,5,0,0,0,0,0,1,0,5,0,1,0
contig_19584_12,463,0,0,9,0,0,3,1,0,0,1,53,1,0,1,8,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,2,0,0,0,0,0,0,2,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,0,0,0,6,0,1,0,35,1,0,2,4,0,0,0,7,0,0,0,1,0,0,0,6,0
contig_19584_12,469,0,1,0,9,0,0,0,4,0,0,0,55,0,0,0,9,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,1,0,0,0,6,0,1,0,36,0,3,0,4,0,0,0,7,0,0,0,1,0,0,0,6
contig_19584_12,474,0,0,0,8,0,0,0,4,0,0,0,54,0,0,0,9,0,1,0,4,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,1,0,0,0,6,0,0,0,36,0,1,0,6,0,1,0,6,0,0,0,1,0,0,0,6
contig_19584_12,475,0,7,1,0,0,4,0,0,0,49,5,0,0,8,1,0,1,4,0,0,0,3,1,0,0,0,0,0,0,4,1,0,0,1,1,0,0,0,2,0,0,0,0,0,0,8,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,1,0,0,0,2,4,0,0,31,4,0,0,4,3,1,1,0,6,0,0,2,0,0,0,4,2,0
contig_19584_12,478,7,0,1,0,3,1,0,0,49,0,6,1,5,1,3,0,1,0,6,0,2,0,2,0,0,0,0,0,2,0,3,0,2,0,1,0,0,0,2,0,0,0,0,0,5,0,4,0,0,0,0,0,5,0,3,0,0,0,0,0,1,0,0,0,2,0,4,0,33,0,2,0,5,0,3,0,3,0,5,0,1,0,1,0,4,0,2,0
contig_19584_12,487,0,0,9,0,2,1,1,0,1,0,58,0,0,1,8,0,0,0,7,0,0,0,4,0,0,0,0,0,0,0,6,0,0,0,4,1,0,0,2,0,0,0,0,0,0,0,12,0,0,0,2,0,0,3,5,0,0,0,0,0,0,0,0,1,0,0,6,0,0,1,35,0,1,0,9,0,1,0,5,2,0,0,2,0,0,0,8,0
contig_19584_12,490,0,0,9,0,0,0,4,0,2,2,55,0,4,0,6,0,6,0,1,0,1,0,3,0,0,0,0,0,3,0,3,0,3,0,2,0,2,0,0,0,0,0,0,0,7,0,5,0,2,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,3,0,3,0,1,2,34,0,1,0,9,0,2,0,6,0,1,0,2,0,2,0,6,0
contig_19584_12,493,0,0,8,0,1,0,3,0,1,0,56,1,1,0,10,0,0,0,1,6,0,0,3,1,0,0,0,1,0,0,3,4,0,0,2,3,0,0,2,0,0,0,0,1,0,0,5,7,0,0,0,2,1,0,6,1,0,0,0,1,0,0,0,0,0,0,5,1,0,0,38,0,1,0,9,0,0,0,7,1,0,0,3,1,0,0,6,2
contig_19584_12,508,0,5,0,2,0,4,0,0,0,64,0,1,0,11,0,4,0,8,0,0,0,3,0,0,0,1,0,0,0,11,0,1,0,4,0,0,0,0,0,2,0,1,0,0,0,12,0,1,0,2,0,0,0,3,0,3,0,1,0,0,0,1,0,0,0,5,0,1,0,36,0,2,0,7,0,3,0,5,0,1,0,7,0,0,0,8,0,0
contig_19584_12,514,0,0,6,0,1,0,1,0,1,2,56,1,8,0,8,0,8,0,0,0,2,1,1,0,1,0,2,0,8,0,5,0,3,0,0,1,0,0,2,0,1,0,0,0,13,0,2,0,2,0,0,2,6,0,1,0,1,0,0,0,0,0,2,0,3,0,4,0,1,0,34,2,0,2,8,0,2,3,1,0,7,0,2,0,2,0,5,0
contig_19584_12,520,0,7,0,0,0,1,0,1,0,42,0,15,0,13,0,3,0,8,0,0,0,4,0,0,0,4,0,0,0,14,0,1,0,5,0,0,0,3,0,0,0,3,0,0,0,16,0,0,0,4,0,0,0,8,0,0,0,1,0,0,0,4,0,0,0,6,0,0,0,28,0,12,0,8,0,1,0,10,0,0,0,10,0,0,0,8,0,0
contig_19584_12,523,0,0,7,0,0,1,1,0,0,0,51,2,0,4,12,0,0,0,8,0,0,0,6,0,0,0,4,0,0,1,15,0,0,0,8,0,0,0,3,0,0,0,3,0,0,0,16,0,0,0,5,0,0,0,8,0,0,0,1,0,0,0,4,0,0,1,5,0,0,0,39,2,0,0,9,0,0,0,10,0,0,1,10,0,0,0,8,0
contig_19584_12,526,0,0,8,0,1,0,1,0,1,0,52,0,2,0,14,0,8,0,0,0,4,0,2,0,1,0,3,0,7,0,9,0,8,0,0,0,4,0,0,0,3,0,0,0,14,0,1,0,5,0,0,0,2,0,5,0,1,0,0,0,0,0,4,0,1,0,5,0,1,0,38,0,0,0,9,0,6,0,3,0,3,0,8,0,3,0,5,0
contig_19584_12,535,0,0,8,0,0,0,3,0,1,0,52,1,0,0,16,0,8,0,0,0,2,0,5,0,0,0,2,0,4,0,13,0,7,0,1,0,2,0,1,0,1,0,2,0,5,0,9,0,2,0,3,0,0,0,7,0,0,0,2,0,0,0,4,0,2,0,4,0,0,0,36,2,1,0,8,0,3,0,5,0,1,0,10,0,3,0,4,0
contig_19584_12,538,8,0,0,0,2,0,2,0,52,0,2,0,9,0,7,0,8,0,0,0,7,0,0,0,1,0,1,0,15,0,3,0,8,0,0,0,3,0,0,0,3,0,0,0,13,0,1,0,5,0,0,0,5,0,2,0,2,0,0,0,4,0,0,0,3,0,2,0,34,0,4,0,8,0,1,0,8,0,0,0,7,0,4,0,5,0,2,0
contig_19584_12,544,0,8,0,0,0,5,0,1,0,53,0,1,0,16,0,1,0,8,0,0,0,7,0,0,0,2,0,0,0,17,0,2,0,9,0,0,0,3,0,0,0,3,0,0,0,16,0,1,0,5,0,0,0,7,0,0,0,2,0,0,0,4,0,0,0,5,0,1,0,35,0,1,0,6,0,2,0,8,0,0,0,11,0,0,0,5,0,1
contig_19584_12,546,0,0,8,0,0,0,6,0,0,0,50,1,0,0,17,0,0,0,8,0,0,0,7,0,0,0,2,0,0,0,17,2,0,0,9,0,0,0,3,0,0,0,3,0,0,0,16,1,0,0,5,0,0,0,8,0,0,0,2,0,0,0,4,0,0,0,5,1,0,0,35,0,0,0,7,1,0,0,8,0,0,0,12,0,0,0,5,1
contig_19584_12,547,0,0,8,0,1,0,5,0,0,5,45,1,1,0,16,0,0,0,8,0,0,1,6,0,0,0,2,0,0,0,19,0,0,0,9,0,0,0,3,0,0,0,3,0,0,0,17,0,0,0,3,2,0,0,8,0,0,0,2,0,1,0,3,0,0,0,6,0,0,0,33,2,0,1,6,1,0,2,6,0,0,0,13,0,0,0,6,0
contig_19584_12,550,8,0,0,0,3,0,3,0,52,0,0,0,10,0,8,0,8,0,0,0,7,0,0,0,1,0,1,0,17,0,2,0,9,0,0,0,3,0,0,0,3,0,0,0,18,0,0,0,5,0,0,0,5,0,3,0,2,0,0,0,4,0,0,0,5,0,1,0,35,0,0,0,9,0,0,0,8,0,0,0,9,0,5,0,6,0,0,0
contig_19584_12,556,0,0,0,8,0,0,0,6,0,2,0,52,0,2,0,18,0,8,0,0,0,4,0,3,0,1,0,1,0,7,0,15,0,8,0,1,0,3,0,0,0,3,0,0,0,13,0,5,0,3,0,2,0,2,0,6,0,1,0,1,0,0,0,4,0,1,0,5,0,3,0,32,0,0,0,8,0,6,0,2,0,4,0,10,0,3,0,3
contig_19584_12,571,0,8,0,0,0,6,0,1,0,53,0,3,0,21,0,0,0,8,0,0,0,7,0,0,0,2,0,0,0,16,0,7,0,9,0,0,0,3,0,0,0,3,0,0,0,17,0,2,0,5,0,0,0,8,0,0,0,1,0,1,0,4,0,1,0,6,0,1,0,28,0,2,0,7,0,2,0,10,0,0,0,14,0,1,0,5,0,0
contig_19584_12,577,3,0,5,0,1,0,5,0,11,0,42,0,0,0,24,0,0,0,8,0,0,0,7,0,0,0,2,0,0,0,25,0,0,0,9,0,0,0,3,0,0,0,3,0,2,0,18,0,0,0,5,0,0,0,10,0,0,0,3,0,0,0,5,0,0,0,6,0,4,0,26,0,2,0,9,0,0,0,11,0,0,0,16,0,2,0,3,0
contig_19584_12,580,1,0,6,0,1,0,4,0,3,0,51,0,2,0,23,0,8,0,0,0,3,0,3,0,1,0,1,0,7,0,18,0,7,0,0,0,3,0,0,0,3,0,0,0,16,0,4,0,5,0,0,0,2,0,8,0,3,0,0,0,0,0,5,0,2,0,5,0,3,0,29,0,0,0,11,0,8,0,3,0,6,0,12,0,3,0,2,0
contig_19584_12,583,0,0,6,2,0,0,5,0,0,1,44,8,0,0,26,0,0,0,8,0,0,0,4,0,0,0,3,0,0,0,25,0,0,0,6,0,0,0,3,0,0,0,3,0,0,0,21,0,0,0,5,0,0,0,10,0,0,0,3,0,0,0,7,0,0,0,9,0,0,2,29,3,0,0,14,0,0,0,11,0,0,0,17,0,0,0,5,0
contig_19584_12,586,0,2,6,0,2,0,1,2,1,1,54,0,10,0,6,9,0,0,8,0,2,0,2,0,0,0,2,1,9,0,15,3,0,0,6,0,0,0,3,0,0,0,3,0,0,2,18,1,0,0,3,0,3,0,4,3,1,0,2,0,1,0,7,0,2,0,6,1,0,1,32,0,0,2,12,0,0,0,11,0,6,0,5,6,0,0,5,0
contig_19584_12,589,0,8,0,0,0,5,0,0,0,48,0,8,0,25,0,0,0,8,0,0,0,4,0,0,0,5,0,0,3,24,0,0,0,6,0,0,0,5,0,0,0,3,0,0,0,21,0,0,0,3,0,0,0,10,0,0,0,3,0,0,0,8,0,0,0,9,0,0,0,31,0,2,0,12,2,0,0,11,0,0,0,17,0,0,0,4,0,0
contig_19584_12,592,2,8,0,0,4,1,0,0,8,48,0,0,21,4,0,0,7,0,0,0,4,0,0,0,5,0,0,0,20,6,0,1,6,0,0,0,3,2,0,0,3,0,0,0,18,3,0,0,3,0,0,0,8,2,0,0,3,0,0,0,3,5,0,0,5,4,0,0,4,27,2,0,2,11,1,0,11,0,0,0,17,1,0,0,3,1,0,0
contig_19584_12,598,0,0,10,0,2,0,4,0,3,0,53,0,13,0,12,0,7,0,0,0,1,0,3,0,3,0,4,0,14,0,12,0,6,0,0,0,3,0,2,0,3,0,0,0,15,0,6,0,3,0,0,0,8,0,10,0,2,0,2,0,0,0,10,0,3,0,6,0,1,0,30,0,1,0,15,0,8,0,5,0,11,0,6,0,3,0,1,0
contig_19584_12,603,2,0,8,0,4,0,2,0,7,0,50,0,21,0,3,0,7,0,0,0,2,0,0,0,5,0,2,0,18,0,8,0,6,0,0,0,3,0,2,0,3,0,0,0,17,0,4,0,3,0,0,0,8,0,10,0,4,0,0,0,3,0,5,0,5,0,4,0,1,0,26,0,2,0,11,0,9,0,2,0,16,0,1,0,3,0,1,0
contig_19584_12,604,10,0,0,0,2,0,4,0,55,0,2,2,5,0,19,0,7,0,0,0,1,0,0,1,6,0,1,0,13,0,13,0,6,0,0,0,5,0,0,0,3,0,0,0,20,0,1,0,3,0,0,0,12,0,6,0,2,0,2,0,5,0,1,2,6,0,3,0,25,0,0,0,12,0,0,0,10,0,0,1,6,0,11,0,6,0,0,0
contig_19584_12,607,0,2,0,8,0,3,0,3,0,5,0,53,0,21,0,3,0,7,0,0,0,2,0,0,0,5,0,2,0,17,0,7,0,6,0,0,0,3,0,0,0,1,0,0,0,16,0,5,0,3,0,0,0,8,0,10,0,2,0,2,0,3,0,5,0,5,0,4,0,1,0,22,0,1,0,10,0,9,0,2,0,14,0,3,0,3,0,3
contig_19584_12,610,0,10,0,0,0,5,0,1,0,58,0,1,0,25,0,0,0,7,0,0,0,2,0,0,0,7,0,0,0,23,0,2,0,6,0,0,0,3,0,0,0,1,0,0,0,22,0,0,0,3,0,0,0,18,0,0,0,2,0,2,0,8,0,0,0,9,0,0,0,23,0,0,0,11,0,0,0,11,0,0,0,15,0,2,0,6,0,0
