,Position,Fa13.BD.MM110.SN.MAG2-A,Fa13.BD.MM110.SN.MAG2-C,Fa13.BD.MM110.SN.MAG2-G,Fa13.BD.MM110.SN.MAG2-T,Su13.BD.MM110.SN.C.MAG2-A,Su13.BD.MM110.SN.C.MAG2-C,Su13.BD.MM110.SN.C.MAG2-G,Su13.BD.MM110.SN.C.MAG2-T,Su13.BD.MM15.DN.MAG2-A,Su13.BD.MM15.DN.MAG2-C,Su13.BD.MM15.DN.MAG2-G,Su13.BD.MM15.DN.MAG2-T,Sp13.BD.MM15.DD.A.MAG2-A,Sp13.BD.MM15.DD.A.MAG2-C,Sp13.BD.MM15.DD.A.MAG2-G,Sp13.BD.MM15.DD.A.MAG2-T,Sp13.BD.MM15.SD.MAG2-A,Sp13.BD.MM15.SD.MAG2-C,Sp13.BD.MM15.SD.MAG2-G,Sp13.BD.MM15.SD.MAG2-T,Fa13.BD.MLB.SN.MAG2-A,Fa13.BD.MLB.SN.MAG2-C,Fa13.BD.MLB.SN.MAG2-G,Fa13.BD.MLB.SN.MAG2-T,Sp13.BD.MM110.DD.MAG2-A,Sp13.BD.MM110.DD.MAG2-C,Sp13.BD.MM110.DD.MAG2-G,Sp13.BD.MM110.DD.MAG2-T,Fa13.BD.MM15.SN.MAG2-A,Fa13.BD.MM15.SN.MAG2-C,Fa13.BD.MM15.SN.MAG2-G,Fa13.BD.MM15.SN.MAG2-T,Fa13.BD.MM15.DN.MAG2-A,Fa13.BD.MM15.DN.MAG2-C,Fa13.BD.MM15.DN.MAG2-G,Fa13.BD.MM15.DN.MAG2-T,Su13.BD.MM15.SN.C.MAG2-A,Su13.BD.MM15.SN.C.MAG2-C,Su13.BD.MM15.SN.C.MAG2-G,Su13.BD.MM15.SN.C.MAG2-T,Su13.BD.MM15.SD.MAG2-A,Su13.BD.MM15.SD.MAG2-C,Su13.BD.MM15.SD.MAG2-G,Su13.BD.MM15.SD.MAG2-T,Su13.BD.MLB.SD.C.MAG2-A,Su13.BD.MLB.SD.C.MAG2-C,Su13.BD.MLB.SD.C.MAG2-G,Su13.BD.MLB.SD.C.MAG2-T,Fa13.BD.MM15.SD.MAG2-A,Fa13.BD.MM15.SD.MAG2-C,Fa13.BD.MM15.SD.MAG2-G,Fa13.BD.MM15.SD.MAG2-T,Su13.BD.MM110.SD.MAG2-A,Su13.BD.MM110.SD.MAG2-C,Su13.BD.MM110.SD.MAG2-G,Su13.BD.MM110.SD.MAG2-T,Sp13.BD.MM110.SD.MAG2-A,Sp13.BD.MM110.SD.MAG2-C,Sp13.BD.MM110.SD.MAG2-G,Sp13.BD.MM110.SD.MAG2-T,Su13.BD.MLB.DD.MAG2-A,Su13.BD.MLB.DD.MAG2-C,Su13.BD.MLB.DD.MAG2-G,Su13.BD.MLB.DD.MAG2-T,Sp13.BD.MM110.SN.MAG2-A,Sp13.BD.MM110.SN.MAG2-C,Sp13.BD.MM110.SN.MAG2-G,Sp13.BD.MM110.SN.MAG2-T,Fa13.BD.MM110.DN.MAG2-A,Fa13.BD.MM110.DN.MAG2-C,Fa13.BD.MM110.DN.MAG2-G,Fa13.BD.MM110.DN.MAG2-T,Fa13.BD.MM110.SD.MAG2-A,Fa13.BD.MM110.SD.MAG2-C,Fa13.BD.MM110.SD.MAG2-G,Fa13.BD.MM110.SD.MAG2-T,Sp13.BD.MLB.SN.MAG2-A,Sp13.BD.MLB.SN.MAG2-C,Sp13.BD.MLB.SN.MAG2-G,Sp13.BD.MLB.SN.MAG2-T,Fa13.BD.MLB.DN.MAG2-A,Fa13.BD.MLB.DN.MAG2-C,Fa13.BD.MLB.DN.MAG2-G,Fa13.BD.MLB.DN.MAG2-T,Sp13.BD.MM15.SN.MAG2-A,Sp13.BD.MM15.SN.MAG2-C,Sp13.BD.MM15.SN.MAG2-G,Sp13.BD.MM15.SN.MAG2-T
contig_18095_20,709,0,12,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,1,0,0,0,2,0,7,0,0,0,0,0,15,0,0,0,10,0,1,0,10,0,0,0,2,0,4,0,0,0,0,0,11,0,0,0,1,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,14,0,0,0,1,0,0,0,2,0,13,0,1,0,1
contig_18095_20,711,2,2,8,0,0,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,9,0,0,0,2,0,6,0,8,1,1,0,10,0,2,0,9,0,0,0,5,1,0,0,0,0,2,0,9,0,0,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,8,1,1,0,0,0,0,0,15,0,0,0,2,0
contig_18095_20,720,0,15,0,0,0,1,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,11,0,0,0,2,0,0,0,16,0,0,0,9,0,1,0,9,0,1,0,3,0,0,0,0,0,0,0,11,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,0,0,14,0,0,0,2,0,0,0,8,0,0,0,3,0,0
contig_18095_20,723,12,0,2,0,1,0,0,0,1,0,0,0,2,0,1,0,0,0,0,0,1,0,10,0,0,0,2,0,16,0,1,0,9,0,1,0,9,0,1,0,0,0,3,0,0,0,0,0,9,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,10,0,1,0,1,0,1,0,0,0,8,0,0,0,3,0
contig_18095_20,724,6,0,6,0,0,0,1,0,1,0,0,0,2,0,1,0,0,0,0,0,1,0,10,0,0,0,2,0,7,0,10,0,3,0,7,0,4,0,6,0,0,0,3,0,0,0,0,0,4,0,5,0,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,1,0,6,0,6,0,2,0,0,0,0,0,8,0,0,0,2,0
contig_18095_20,750,0,0,6,6,0,0,0,1,0,0,1,0,0,0,2,0,0,0,0,0,1,0,14,2,0,0,0,0,0,0,7,10,0,0,8,6,0,0,7,4,0,0,2,3,0,0,4,0,0,0,3,6,0,0,0,2,0,0,0,1,0,0,4,0,0,0,2,0,0,0,0,1,0,0,11,7,0,0,2,1,0,0,12,0,0,0,0,0
contig_18095_20,753,0,0,3,9,0,0,0,1,0,0,1,1,0,0,4,0,0,0,0,0,1,0,14,2,0,0,0,0,0,0,7,10,0,0,9,7,0,0,5,6,0,0,4,1,0,0,4,0,0,0,3,6,0,0,0,2,0,0,1,0,0,0,3,0,0,0,2,0,0,0,0,1,0,0,8,8,0,1,1,1,0,0,14,0,0,0,0,0
contig_18095_20,756,0,0,0,11,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0,0,0,1,0,16,0,0,0,0,0,1,0,17,0,1,0,16,0,1,0,8,0,2,0,3,0,0,0,0,0,1,0,8,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,1,0,1,0,16,0,1,0,2,0,0,0,14,0,0,0,0
contig_18095_20,757,0,3,0,8,0,0,0,1,0,0,0,2,0,0,0,3,0,0,0,0,0,1,0,17,0,0,0,0,0,2,0,16,0,2,0,15,0,2,0,7,0,2,0,3,0,0,0,0,0,2,0,7,0,0,0,2,0,0,0,1,0,0,0,3,0,1,0,0,0,0,0,1,0,3,0,13,0,1,0,4,0,0,0,14,0,0,0,0
contig_18095_20,762,0,11,0,0,0,1,0,0,0,1,0,0,0,5,0,0,0,0,0,0,0,15,0,1,0,0,0,0,0,17,0,1,0,14,0,2,0,7,0,1,0,2,0,3,0,0,0,0,0,6,0,1,0,2,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,1,0,0,0,13,0,3,0,4,0,0,0,14,0,0,0,0,0,0
contig_18095_20,771,0,6,0,5,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,8,0,7,0,10,0,6,0,3,0,4,0,3,0,1,0,0,0,0,0,7,0,3,0,0,0,2,0,1,0,0,0,3,0,0,0,1,0,0,0,0,0,1,0,9,0,7,0,4,0,1,0,15,0,0,0,0,0,0
contig_18095_20,772,9,2,0,0,1,0,0,0,0,1,0,0,3,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,9,4,0,0,12,3,1,0,6,1,0,0,3,0,1,0,0,0,0,0,5,5,0,0,2,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,10,4,2,0,5,0,0,0,15,0,0,0,0,0,0,0
contig_18095_20,774,0,5,0,4,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,0,0,2,0,16,0,0,0,0,0,7,0,6,0,7,0,9,0,4,0,3,0,2,0,2,0,0,0,0,0,3,0,5,0,1,0,0,0,0,0,1,0,0,0,5,0,0,0,1,0,1,0,10,0,9,0,7,1,1,0,3,0,0,0,15,0,0,0,0
contig_18095_20,777,0,0,0,9,0,2,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,14,0,3,0,0,0,0,0,0,0,13,0,1,0,15,0,0,0,6,0,1,0,3,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,1,0,5,0,0,0,0,0,1,0,12,0,1,0,0,0,15,0,5,0,2,0,12,0,2,0,0,0,0
contig_18095_20,780,0,10,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,15,0,3,0,0,0,0,0,12,0,1,0,14,0,2,0,6,0,1,0,3,0,1,0,0,0,0,0,6,0,2,0,1,0,0,0,0,0,1,0,5,0,0,0,1,0,0,0,13,0,0,0,15,0,0,0,4,0,1,0,14,0,0,0,0,0,0
contig_18095_20,783,9,0,1,0,1,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,18,0,0,0,0,0,8,0,6,0,7,0,10,0,4,0,4,0,1,0,3,0,0,0,0,0,4,0,4,0,1,0,0,0,1,0,0,0,0,0,5,0,1,0,0,0,1,0,12,0,9,0,6,0,2,0,3,0,0,0,14,0,0,0,0,0
contig_18095_20,786,0,10,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,12,0,2,0,14,0,3,0,8,0,0,0,3,0,1,0,0,0,0,0,6,0,2,0,1,0,0,0,1,0,0,0,5,0,0,0,1,0,0,0,13,0,0,0,15,0,0,0,4,1,0,0,14,0,0,0,0,0,0
contig_18095_20,789,0,10,0,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,0,2,0,0,0,0,0,13,0,1,0,17,0,0,0,7,0,1,0,4,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,1,0,0,0,5,0,0,0,1,0,0,0,12,0,1,0,15,0,1,0,4,0,1,0,14,0,0,0,0,0,0
contig_18095_20,792,5,0,5,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,16,0,0,0,0,0,7,0,7,0,6,0,11,0,4,0,4,0,1,0,4,0,0,0,0,0,1,0,5,0,1,0,0,0,0,0,1,0,0,0,3,0,0,0,1,0,1,0,12,0,6,0,9,0,2,0,2,1,0,0,14,0,0,0,0,0
contig_18095_20,793,0,4,0,5,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,11,0,6,0,11,0,6,0,5,0,3,0,4,0,1,0,0,0,0,0,5,0,1,0,0,0,1,0,1,0,0,0,3,0,0,0,1,0,0,0,12,0,0,0,11,0,5,0,3,0,2,0,14,1,0,0,0,0,0
contig_18095_20,795,0,0,9,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,4,0,0,0,0,0,0,0,12,5,0,1,13,3,0,0,8,0,0,0,4,1,0,0,0,0,0,0,4,2,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,1,0,0,0,13,1,0,2,3,0,0,13,2,0,0,0,0,0
contig_18095_20,804,0,0,0,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,18,0,0,0,0,0,1,3,13,0,2,3,12,0,1,1,5,0,0,0,5,0,0,0,0,0,0,2,6,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,1,0,1,2,12,0,1,0,5,0,0,0,14,0,0,0,0
contig_18095_20,808,0,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,17,0,0,0,17,0,0,0,6,0,0,1,4,0,0,1,0,0,0,0,8,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,1,0,0,2,13,0,0,0,9,0,0,0,15,0,0,0,0,0,0
contig_18095_20,810,0,0,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,1,0,0,0,0,0,0,17,0,1,1,14,1,0,0,4,2,0,1,8,0,0,0,4,0,0,0,12,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,15,0,0,1,10,0,0,0,13,2,0,0,0,0
contig_18095_20,813,0,0,5,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,6,8,5,0,8,5,4,0,2,2,2,0,7,1,1,0,4,0,0,0,7,3,2,0,0,2,0,0,1,0,0,0,2,0,1,0,0,0,1,0,0,0,1,0,3,5,7,0,6,4,2,0,15,0,0,0,0,0,0
contig_18095_20,814,8,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,19,0,0,0,17,0,0,0,6,0,0,0,11,0,0,0,4,0,0,0,9,3,0,0,2,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,15,0,0,0,14,0,0,0,15,0,0,0,0,0,0,0
contig_18095_20,815,0,0,8,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,20,0,0,0,0,0,0,0,18,0,2,0,17,0,0,0,5,0,0,0,12,0,0,0,4,0,3,0,9,0,0,0,2,0,0,0,1,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,15,0,0,0,14,0,0,0,15,0,0,0,0,0
contig_18095_20,819,0,16,0,0,0,3,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,20,0,0,0,2,0,0,0,18,0,4,0,36,0,3,0,5,0,0,0,11,0,1,0,10,0,0,0,29,0,2,0,16,0,0,0,1,0,0,0,5,0,0,0,1,0,0,0,23,0,0,0,32,0,1,0,20,0,0,0,21,0,0,0,0,0,0
contig_18095_20,825,0,0,11,4,0,0,2,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,22,0,0,0,2,0,0,0,14,7,1,0,33,4,0,0,4,1,1,3,7,1,2,0,10,0,1,0,27,3,0,0,14,2,0,0,1,0,0,0,6,0,0,0,1,0,0,0,23,0,0,0,28,5,6,1,11,2,1,0,22,0,0,0,0,0
contig_18095_20,828,0,4,0,11,0,1,0,2,0,0,0,1,0,0,0,2,0,1,0,0,0,3,0,19,0,0,0,2,0,7,0,14,0,3,0,34,0,1,0,4,0,4,0,8,0,2,0,10,0,3,0,28,0,2,0,14,0,0,0,1,0,1,0,5,0,0,0,1,0,0,0,23,0,3,0,30,0,6,0,12,0,0,0,23,0,0,0,0
contig_18095_20,831,0,11,0,4,0,2,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,22,0,0,0,2,0,0,0,10,0,11,0,31,0,6,0,4,0,1,0,10,0,2,0,12,0,0,0,27,0,5,0,14,0,2,0,1,0,0,0,5,0,0,0,1,0,0,0,23,0,0,0,29,0,4,0,16,0,2,0,23,0,1,0,0,0,0
contig_18095_20,834,0,0,17,0,0,0,4,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,22,0,0,0,4,0,4,0,15,0,3,0,35,0,0,0,5,0,6,0,4,0,4,0,8,0,4,0,30,0,0,0,16,0,1,0,0,0,0,0,6,0,0,0,1,0,0,0,23,0,1,0,31,0,6,0,12,0,0,0,24,0,0,0,0,0
contig_18095_20,837,0,11,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,1,0,0,1,20,0,0,0,2,0,0,0,11,0,4,0,14,0,3,0,5,0,0,1,6,0,1,4,8,0,0,2,12,0,2,0,8,0,0,0,1,0,0,0,6,0,0,0,1,0,0,0,7,5,0,0,13,0,1,2,11,3,0,0,24,0,0,0,0,0,0
contig_18095_20,840,0,3,0,8,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,1,0,3,0,17,0,0,0,2,0,2,0,14,0,5,0,12,0,2,0,3,0,2,1,7,0,6,0,6,0,6,0,10,0,4,0,4,0,1,0,0,0,5,0,1,0,1,0,0,0,8,0,2,0,8,0,6,0,8,0,12,0,6,0,20,0,0,0,0
contig_18095_20,843,0,11,0,0,0,2,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,22,0,0,0,2,0,0,0,15,0,1,0,15,0,0,0,4,0,0,0,10,0,0,0,12,0,0,0,14,0,0,0,6,0,0,0,1,0,0,0,5,0,1,0,1,0,0,4,1,0,1,0,12,0,2,0,18,0,2,0,24,0,0,0,0,0,0
contig_18095_20,847,11,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,17,0,3,0,2,0,0,0,17,0,0,0,15,0,0,0,5,0,0,0,9,0,0,0,0,0,2,0,12,0,0,0,2,0,2,0,1,0,0,0,5,0,1,0,1,0,0,0,5,0,0,0,14,0,0,0,13,0,0,0,16,0,0,0,0,0,0,0
contig_18095_20,849,0,0,0,11,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,0,0,17,0,3,0,2,0,0,0,8,0,9,0,4,0,9,1,0,0,4,0,7,0,2,0,2,0,0,0,4,0,8,0,2,0,2,0,1,0,0,0,5,0,1,0,0,0,1,0,0,2,1,0,5,0,9,0,9,0,4,0,13,0,2,0,0,0,0
contig_18095_20,865,0,0,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,4,0,0,9,3,0,0,9,0,0,0,3,1,0,0,4,0,0,0,0,4,0,0,7,0,0,0,2,0,0,0,1,0,0,0,4,0,0,0,1,0,0,0,1,3,0,0,9,0,0,0,5,0,0,0,16,0,0,0,0
contig_18095_20,867,0,3,4,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,1,0,0,0,0,0,0,6,6,0,0,9,3,0,0,2,1,0,0,3,2,0,0,0,0,0,0,8,3,0,0,0,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,8,4,0,0,0,5,0,0,16,0,0,0,0,0,0
contig_18095_20,870,0,7,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,8,4,0,0,9,3,0,0,3,0,0,0,4,1,0,0,0,0,0,0,7,4,0,0,2,0,0,0,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,11,1,0,0,5,0,0,0,16,0,0,0,0,0,0
contig_18095_20,873,2,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,4,7,0,0,2,10,0,0,0,3,0,0,1,4,0,0,0,0,0,0,3,8,0,0,1,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,8,0,2,2,3,0,0,0,14,2,0,0,0,0,0
contig_18095_20,874,0,0,0,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,4,0,7,0,4,0,9,0,0,0,3,0,1,0,4,0,0,0,0,0,4,0,7,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,1,0,11,0,0,0,5,0,2,0,15,0,0,0,0
contig_18095_20,876,0,0,5,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,11,0,0,1,12,0,1,0,2,0,0,1,4,0,0,0,0,0,0,3,8,0,0,0,2,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,11,0,0,0,5,0,0,0,17,0,0,0,0,0
contig_18095_20,883,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,0,3,4,0,0,3,6,0,0,1,0,0,0,2,1,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,1,0,0,1,0,0,0,2,14,0,0,0,0,0,0
contig_18095_20,884,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,15,0,0,0,0,0,3,0,4,0,3,0,6,0,1,0,0,0,2,0,1,0,0,0,0,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,2,0,14,0,0,0,0,0
contig_18095_20,885,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2,0,0,0,0,0,0,4,3,0,0,6,3,0,0,0,1,0,0,1,2,0,0,0,0,0,0,3,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,1,0,0,15,2,0,0,0,0,0
contig_18095_20,889,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,17,0,0,0,0,0,3,0,4,0,3,0,6,0,1,0,0,0,2,0,1,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,17,0,0,0,0
contig_18095_20,891,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,0,0,0,0,7,0,1,0,8,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,16,0,2,0,0,0,0,0
contig_18095_20,897,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0,0,0,0,4,0,4,0,6,0,3,0,0,0,1,0,0,0,2,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,1,0,12,0,2,0,0,0,0,0
contig_18095_20,900,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,2,6,0,0,3,6,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0,0,0,15,0,0,0,0,0,0
contig_18095_20,903,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,18,0,0,0,0,0,4,2,2,0,4,0,4,0,0,0,2,0,0,1,1,0,0,0,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,3,1,0,0,0,1,0,1,0,12,0,0,0,0
contig_18095_20,906,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,20,0,0,0,0,0,5,1,2,0,4,0,4,0,1,0,1,0,1,0,1,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,3,0,0,1,2,0,0,0,13,0,0,0,0,0
contig_18095_20,909,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,2,0,17,0,0,0,0,0,8,0,0,0,7,0,1,0,1,0,2,0,2,0,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,2,0,11,0,0,0,0
contig_18095_20,915,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3,0,0,0,19,0,0,0,0,0,1,0,7,0,0,0,8,0,2,0,1,0,0,0,2,0,0,0,0,0,1,0,5,0,1,0,0,0,0,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,0,7,1,0,0,4,0,2,0,11,0,0,0,0,0
contig_18095_20,921,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,3,0,0,0,18,0,0,0,0,0,0,6,3,0,0,7,0,0,0,1,2,0,0,1,1,0,0,0,0,0,0,5,0,0,0,0,0,1,0,0,0,0,0,1,3,0,0,1,0,0,0,0,0,0,0,5,3,0,0,2,2,0,0,0,12,0,0,0,0,0
contig_18095_20,924,0,0,2,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,2,17,0,0,0,0,0,0,0,7,0,2,0,3,0,3,0,2,0,1,0,1,0,1,0,0,0,0,0,3,0,2,0,0,0,1,0,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,6,0,2,0,0,0,4,0,8,0,4,0,0,0,0,0
contig_18095_20,927,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,0,16,0,0,0,0,0,0,0,3,6,0,3,0,3,0,1,0,2,0,1,1,0,0,0,0,0,0,1,0,4,0,0,0,1,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,0,0,2,3,3,0,0,1,3,0,0,8,4,0,0,0,0,0
contig_18095_20,930,5,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,1,0,0,16,0,0,0,0,0,0,0,9,2,0,0,2,3,0,0,2,1,0,0,1,1,0,0,0,0,0,0,6,2,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,1,0,0,0,0,0,0,8,2,0,0,1,3,0,0,11,0,0,1,0,0,0,0
contig_18095_20,936,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,1,0,2,0,1,0,0,0,17,0,0,0,0,0,0,0,19,0,0,0,7,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,12,0,0,0,3,0,2,0,0,0,0,0,4,0,0,0,1,0,0,0,1,0,0,0,12,0,2,0,4,0,1,0,13,0,0,0,0
contig_18095_20,942,0,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,18,0,0,0,0,0,0,18,1,0,0,7,0,0,0,1,0,2,0,3,0,0,0,0,0,0,0,10,0,0,0,2,0,1,0,0,2,0,0,1,5,0,0,1,0,0,0,1,2,0,0,13,0,0,0,3,3,0,1,0,16,1,0,0,0,0
contig_18095_20,945,0,0,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,17,0,0,0,0,0,1,0,17,0,1,0,6,0,0,2,1,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,2,0,0,0,6,0,0,0,1,0,0,0,3,0,0,0,14,0,0,2,4,0,0,0,18,0,0,0,0,0
contig_18095_20,948,0,5,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,16,0,0,0,0,0,12,0,6,0,3,0,4,0,2,0,1,0,2,0,1,0,0,0,0,0,7,0,3,0,4,0,0,0,2,0,0,0,0,0,6,0,0,0,1,0,0,2,1,0,10,0,4,0,2,0,4,0,3,0,16,0,0,0,0
contig_18095_20,951,0,0,6,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,18,0,0,0,6,0,0,0,3,0,0,0,3,0,0,0,0,0,0,0,10,0,0,0,3,1,0,2,0,0,0,0,6,0,0,0,1,0,0,0,1,4,0,0,13,0,0,1,3,0,0,1,15,1,0,0,0,0
contig_18095_20,954,0,0,4,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,4,0,14,0,2,0,2,0,2,0,1,0,0,0,3,0,0,0,0,0,1,0,9,0,0,0,4,0,0,0,2,0,4,0,1,0,0,0,1,0,3,0,2,0,2,0,11,0,0,0,4,0,14,0,3,0,0,0,0,0
