,Position,Su13.BD.MM15.DN.MAG10-A,Su13.BD.MM15.DN.MAG10-C,Su13.BD.MM15.DN.MAG10-G,Su13.BD.MM15.DN.MAG10-T,Su13.BD.MLB.DD.MAG10-A,Su13.BD.MLB.DD.MAG10-C,Su13.BD.MLB.DD.MAG10-G,Su13.BD.MLB.DD.MAG10-T,Sp13.BD.MM110.DD.MAG10-A,Sp13.BD.MM110.DD.MAG10-C,Sp13.BD.MM110.DD.MAG10-G,Sp13.BD.MM110.DD.MAG10-T,Fa13.BD.MM110.DN.MAG10-A,Fa13.BD.MM110.DN.MAG10-C,Fa13.BD.MM110.DN.MAG10-G,Fa13.BD.MM110.DN.MAG10-T,Sp13.BD.MLB.SN.MAG10-A,Sp13.BD.MLB.SN.MAG10-C,Sp13.BD.MLB.SN.MAG10-G,Sp13.BD.MLB.SN.MAG10-T,Fa13.BD.MLB.DN.MAG10-A,Fa13.BD.MLB.DN.MAG10-C,Fa13.BD.MLB.DN.MAG10-G,Fa13.BD.MLB.DN.MAG10-T,Fa13.BD.MM110.SN.MAG10-A,Fa13.BD.MM110.SN.MAG10-C,Fa13.BD.MM110.SN.MAG10-G,Fa13.BD.MM110.SN.MAG10-T,Sp13.BD.MM15.SN.MAG10-A,Sp13.BD.MM15.SN.MAG10-C,Sp13.BD.MM15.SN.MAG10-G,Sp13.BD.MM15.SN.MAG10-T,Fa13.BD.MM15.SD.MAG10-A,Fa13.BD.MM15.SD.MAG10-C,Fa13.BD.MM15.SD.MAG10-G,Fa13.BD.MM15.SD.MAG10-T,Fa13.BD.MM15.DN.MAG10-A,Fa13.BD.MM15.DN.MAG10-C,Fa13.BD.MM15.DN.MAG10-G,Fa13.BD.MM15.DN.MAG10-T,Su13.BD.MM110.DCMD.MAG10-A,Su13.BD.MM110.DCMD.MAG10-C,Su13.BD.MM110.DCMD.MAG10-G,Su13.BD.MM110.DCMD.MAG10-T,Sp13.BD.MM15.SD.MAG10-A,Sp13.BD.MM15.SD.MAG10-C,Sp13.BD.MM15.SD.MAG10-G,Sp13.BD.MM15.SD.MAG10-T,Sp13.BD.MM15.DD.A.MAG10-A,Sp13.BD.MM15.DD.A.MAG10-C,Sp13.BD.MM15.DD.A.MAG10-G,Sp13.BD.MM15.DD.A.MAG10-T,Sp13.BD.MM110.SN.MAG10-A,Sp13.BD.MM110.SN.MAG10-C,Sp13.BD.MM110.SN.MAG10-G,Sp13.BD.MM110.SN.MAG10-T,Fa13.BD.MM15.SN.MAG10-A,Fa13.BD.MM15.SN.MAG10-C,Fa13.BD.MM15.SN.MAG10-G,Fa13.BD.MM15.SN.MAG10-T,Fa13.BD.MM110.SD.MAG10-A,Fa13.BD.MM110.SD.MAG10-C,Fa13.BD.MM110.SD.MAG10-G,Fa13.BD.MM110.SD.MAG10-T,Su13.BD.MM110.SN.C.MAG10-A,Su13.BD.MM110.SN.C.MAG10-C,Su13.BD.MM110.SN.C.MAG10-G,Su13.BD.MM110.SN.C.MAG10-T,Su13.BD.MM15.SN.C.MAG10-A,Su13.BD.MM15.SN.C.MAG10-C,Su13.BD.MM15.SN.C.MAG10-G,Su13.BD.MM15.SN.C.MAG10-T,Su13.BD.MLB.SD.C.MAG10-A,Su13.BD.MLB.SD.C.MAG10-C,Su13.BD.MLB.SD.C.MAG10-G,Su13.BD.MLB.SD.C.MAG10-T,Su13.BD.MM110.SD.MAG10-A,Su13.BD.MM110.SD.MAG10-C,Su13.BD.MM110.SD.MAG10-G,Su13.BD.MM110.SD.MAG10-T,Fa13.BD.MLB.SN.MAG10-A,Fa13.BD.MLB.SN.MAG10-C,Fa13.BD.MLB.SN.MAG10-G,Fa13.BD.MLB.SN.MAG10-T,Su13.BD.MM15.SD.MAG10-A,Su13.BD.MM15.SD.MAG10-C,Su13.BD.MM15.SD.MAG10-G,Su13.BD.MM15.SD.MAG10-T,Sp13.BD.MM110.SD.MAG10-A,Sp13.BD.MM110.SD.MAG10-C,Sp13.BD.MM110.SD.MAG10-G,Sp13.BD.MM110.SD.MAG10-T
contig_21217_18,2244,0,7,0,0,0,0,0,0,0,18,0,0,0,4,0,0,0,3,0,0,0,2,0,0,0,6,0,0,0,6,0,0,0,4,0,0,0,6,0,0,0,1,0,0,0,2,0,0,0,2,0,0,0,15,0,0,0,6,0,0,0,6,0,0,0,8,0,0,0,10,0,0,0,1,0,0,0,8,0,0,0,5,0,0,0,1,0,0,0,21,0,0
contig_21217_18,2245,0,0,0,7,0,0,0,0,0,0,0,18,0,0,0,4,0,0,0,3,0,0,0,2,0,0,0,6,0,0,0,6,0,0,0,4,0,0,0,6,0,0,0,1,0,0,0,3,0,0,0,2,0,0,0,15,0,0,0,6,0,0,0,6,0,0,0,8,0,0,0,10,0,0,0,1,0,0,0,8,0,0,0,5,0,0,0,1,0,0,0,21
contig_21217_18,2246,0,0,0,8,0,0,0,0,0,0,0,18,0,0,0,4,0,0,0,3,0,0,0,2,0,0,0,6,0,0,0,6,0,0,0,5,0,0,0,6,0,0,0,1,0,0,0,3,0,0,0,2,0,0,0,15,0,0,0,6,0,0,0,6,0,0,0,8,0,0,0,11,0,0,0,1,0,0,0,7,0,0,0,5,0,0,0,1,0,0,0,21
contig_21217_18,2247,0,0,9,0,0,0,0,0,0,0,18,0,0,0,4,0,0,0,3,0,0,0,2,0,0,0,7,0,0,0,6,0,0,0,5,0,0,0,6,0,0,0,1,0,0,0,3,0,0,0,2,0,0,0,15,0,0,0,6,0,0,0,6,0,0,0,8,0,0,0,11,0,0,0,1,0,0,0,7,0,0,0,5,0,0,0,1,0,0,0,20,0
contig_21217_18,2248,0,0,0,9,0,0,0,0,0,0,0,19,0,0,0,4,0,0,0,3,0,0,0,4,0,0,0,7,0,0,0,6,0,0,0,5,0,0,0,8,0,0,0,1,0,0,0,7,0,0,0,4,0,0,0,15,0,0,0,6,0,0,0,6,0,0,0,8,0,0,0,11,0,0,0,1,0,0,0,11,0,0,0,5,0,0,0,1,0,0,0,23
contig_21217_18,2249,0,0,0,9,0,0,0,0,0,0,0,20,0,0,0,4,0,0,0,3,0,0,0,4,0,0,0,7,0,0,0,6,0,0,0,5,0,0,0,8,0,0,0,1,0,0,0,7,0,0,0,4,0,0,0,15,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,11,0,0,0,1,0,0,0,11,0,0,0,5,0,0,0,1,0,0,0,23
contig_21217_18,2250,0,0,0,9,0,0,0,0,0,0,0,20,0,0,0,4,0,0,0,3,0,0,0,4,0,0,0,7,0,0,0,6,0,0,0,5,0,0,0,8,0,0,0,1,0,0,0,7,0,0,0,4,0,0,0,15,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,11,0,0,0,1,0,0,0,11,0,0,0,5,0,0,0,1,0,0,0,22
contig_21217_18,2251,0,0,9,0,0,0,0,0,0,0,20,0,0,0,4,0,0,0,3,0,0,0,4,0,0,0,6,0,0,0,6,0,0,0,5,0,0,0,8,0,0,0,1,0,0,0,7,0,0,0,4,0,0,0,14,1,0,0,6,0,0,0,7,0,0,0,8,0,0,0,11,0,0,0,1,0,0,0,11,0,0,0,4,0,0,0,1,0,0,0,21,0
contig_21217_18,2252,9,0,0,0,0,0,0,0,20,0,0,0,5,0,0,0,3,0,0,0,4,0,0,0,6,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,1,0,0,0,7,0,0,0,4,0,0,0,15,0,0,0,7,0,0,0,7,0,0,0,8,0,0,0,11,0,0,0,1,0,0,0,11,0,0,0,5,0,0,0,1,0,0,0,21,0,0,0
contig_21217_18,2253,0,1,0,8,0,0,0,0,0,0,0,20,0,0,0,5,0,0,0,3,0,0,0,4,0,0,0,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,1,0,0,0,7,0,0,0,4,0,0,0,15,0,0,0,7,0,0,0,7,0,0,0,8,0,0,0,12,0,0,0,1,0,0,0,11,0,0,0,5,0,0,0,1,0,0,0,21
contig_21217_18,2254,9,0,0,0,0,0,0,0,23,0,0,0,5,0,0,0,3,0,0,0,4,0,0,0,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,1,0,0,0,7,0,0,0,4,0,0,0,15,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,12,0,0,0,1,0,0,0,11,0,0,0,5,0,0,0,1,0,0,0,23,0,0,0
contig_21217_18,2255,0,0,0,9,0,0,0,0,0,0,0,23,0,0,0,5,0,0,0,3,0,0,0,4,0,0,0,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,1,0,0,0,7,0,0,0,4,0,0,0,15,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,12,0,0,0,1,0,0,0,11,0,0,0,5,0,0,0,1,0,0,0,23
contig_21217_18,2256,0,9,0,0,0,0,0,0,0,23,0,0,0,5,0,0,0,1,0,0,0,4,0,0,0,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,1,0,0,0,7,0,0,0,4,0,0,0,15,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,12,0,0,0,1,0,0,0,11,0,0,0,5,0,0,0,1,0,0,0,23,0,0
contig_21217_18,2257,0,0,0,9,0,0,0,0,0,0,0,23,0,0,0,5,0,0,0,1,0,0,0,4,0,0,0,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,1,0,0,0,7,0,0,0,4,0,0,0,15,0,0,0,7,0,0,0,7,0,0,0,7,0,0,0,12,0,0,0,1,0,0,0,11,0,0,0,5,0,0,0,1,0,0,0,23
contig_21217_18,2258,9,0,0,0,0,0,0,0,22,0,0,0,5,0,0,0,1,0,0,0,4,0,0,0,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,1,0,0,0,7,0,0,0,4,0,0,0,15,0,0,0,7,0,0,0,6,0,0,0,7,0,0,0,12,0,0,0,1,0,0,0,11,0,0,0,5,0,0,0,1,0,0,0,23,0,0,0
contig_21217_18,2259,0,9,0,0,0,0,0,0,0,21,0,0,0,5,0,0,0,1,0,0,0,4,0,0,0,5,0,0,0,6,0,0,0,7,0,0,0,8,0,0,0,1,0,0,0,7,0,0,0,4,0,0,0,14,0,0,0,7,0,0,0,6,0,0,0,7,0,0,0,12,0,0,0,1,0,0,0,11,0,0,0,5,0,0,0,1,0,0,0,23,0,0
contig_21217_18,2260,0,9,0,0,0,0,0,0,0,21,0,0,0,5,0,0,0,1,0,0,0,4,0,0,0,5,0,0,0,6,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,6,1,0,0,4,0,0,0,14,0,0,0,5,0,0,0,6,0,0,0,7,0,0,0,12,0,0,0,1,0,0,0,10,0,0,0,5,0,0,0,1,0,0,1,22,0,0
contig_21217_18,2261,7,0,0,0,0,0,0,0,21,0,0,0,5,0,0,0,1,0,0,0,4,0,0,0,5,0,0,0,6,0,0,0,7,0,0,0,6,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,14,0,0,0,5,0,0,0,6,0,0,0,6,0,0,0,12,0,0,0,1,0,0,0,9,0,0,1,5,0,0,0,1,0,0,0,23,0,0,0
contig_21217_18,2262,0,0,6,1,0,0,0,0,4,1,16,0,5,0,0,0,1,0,0,0,1,0,3,0,0,0,5,0,2,0,4,0,0,0,7,0,1,0,5,0,0,0,0,0,1,0,6,0,0,0,4,0,8,0,6,0,1,0,4,0,0,0,6,0,0,0,6,0,0,0,12,0,1,0,0,0,0,0,10,0,5,0,0,0,0,0,1,0,10,0,14,0
contig_21217_18,2263,0,10,0,0,0,0,0,0,0,21,0,0,0,7,0,0,0,1,0,0,0,4,0,0,0,5,0,0,0,5,0,0,0,7,0,0,0,6,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,14,0,0,0,5,0,0,0,6,0,0,0,6,0,0,0,12,0,0,0,1,0,0,0,7,0,0,0,5,0,0,0,1,0,0,0,24,0,0
contig_21217_18,2264,0,10,0,0,0,0,0,0,0,22,0,0,0,7,0,0,0,1,0,0,0,4,0,0,0,5,0,0,0,5,0,0,0,7,0,0,0,6,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,14,0,0,0,5,0,0,0,6,0,0,0,6,0,0,0,12,0,0,0,1,0,0,0,7,0,0,0,5,0,0,0,1,0,0,0,24,0,0
contig_21217_18,2265,9,0,0,0,0,0,0,0,22,0,0,0,7,0,0,0,1,0,0,0,4,0,0,0,5,0,0,0,5,0,0,0,7,0,0,0,6,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,14,0,0,0,3,0,0,0,6,0,0,0,6,0,0,0,12,0,0,0,1,0,0,0,7,0,0,0,5,0,0,0,1,0,0,0,24,0,0,0
contig_21217_18,2266,0,0,10,0,0,0,0,0,0,0,23,0,0,0,7,0,0,0,1,0,0,0,4,0,0,0,5,0,0,0,2,3,0,0,7,0,0,0,6,0,0,0,0,0,0,0,7,0,0,0,4,0,0,0,14,0,0,0,3,0,0,0,4,2,0,0,3,3,0,0,11,1,0,0,1,0,0,0,7,0,0,0,5,0,0,0,1,0,0,0,24,0
contig_21217_18,2267,10,0,0,0,0,0,0,0,21,0,0,0,7,0,0,0,1,0,0,0,2,0,0,0,5,0,0,0,5,0,0,0,7,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,14,0,0,0,3,0,0,0,6,0,0,0,6,0,0,0,12,0,0,0,1,0,0,0,3,0,0,0,5,0,0,0,1,0,0,0,22,0,0,0
contig_21217_18,2268,0,0,1,9,0,0,0,0,0,0,0,22,0,0,0,7,0,0,0,1,0,0,0,2,0,0,0,5,0,0,0,5,0,0,0,7,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,14,0,0,0,3,0,0,0,6,0,0,0,6,0,0,0,12,0,0,0,1,0,0,0,3,0,0,0,4,0,0,0,1,0,0,0,22
contig_21217_18,2269,0,10,0,0,0,0,0,0,0,22,0,0,0,7,0,0,0,1,0,0,0,2,0,0,0,5,0,0,0,5,0,0,0,7,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,14,0,0,1,2,0,0,0,6,0,0,0,6,0,0,0,11,0,0,0,1,0,0,0,3,0,0,0,4,0,0,0,1,0,0,0,22,0,0
contig_21217_18,2270,10,0,0,0,0,0,0,0,22,0,0,0,7,0,0,0,1,0,0,0,2,0,0,0,5,0,0,0,5,0,0,0,7,0,0,0,4,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,14,0,0,0,3,0,0,0,6,0,0,0,6,0,0,0,11,0,0,0,1,0,0,0,2,0,0,0,4,0,0,0,1,0,0,0,22,0,0,0
contig_21217_18,2271,11,0,0,0,0,0,0,0,16,0,6,0,2,0,5,0,0,0,1,0,1,0,1,0,5,0,0,0,4,0,1,0,7,0,0,0,4,0,0,0,0,0,0,0,2,0,1,0,2,0,0,0,6,0,7,0,2,0,1,0,6,0,0,0,6,0,0,0,11,0,0,0,0,0,1,0,2,0,0,0,0,0,4,0,1,0,0,0,11,0,11,0
contig_21217_18,2272,0,0,11,0,0,0,0,0,0,0,21,1,0,0,4,3,0,0,1,0,0,0,1,1,0,0,5,0,0,0,5,0,0,0,9,0,0,0,4,0,0,0,0,0,0,0,3,0,1,0,2,0,0,0,11,2,0,0,3,0,0,0,8,0,0,0,6,0,0,0,11,0,0,0,0,1,0,0,3,0,0,0,1,3,0,0,1,0,0,0,21,1
contig_21217_18,2273,0,11,0,0,0,0,0,0,0,20,0,0,0,11,0,0,0,1,0,0,0,2,0,0,0,15,0,0,0,5,0,0,0,17,0,0,0,12,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,15,0,0,0,9,0,0,0,26,0,0,0,6,0,0,0,11,0,0,0,1,0,0,0,5,0,0,0,4,0,0,0,1,0,0,0,24,0,0
contig_21217_18,2274,0,1,0,10,0,0,0,0,0,0,0,20,0,0,0,11,0,0,0,1,0,0,0,2,0,0,0,15,0,0,0,5,0,0,0,17,0,0,0,12,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,15,0,0,0,9,0,0,0,23,0,0,0,6,0,0,0,11,0,0,0,1,0,0,0,5,0,0,0,4,0,0,0,1,0,0,0,24
contig_21217_18,2275,0,0,11,0,0,0,0,0,0,0,20,0,0,0,11,0,0,0,1,0,0,0,2,0,0,0,15,0,0,0,5,0,0,0,17,0,0,0,12,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,15,0,0,0,9,0,0,0,23,0,0,0,6,0,0,0,12,0,0,0,1,0,0,0,5,0,0,0,5,0,0,0,2,0,0,0,25,0
contig_21217_18,2276,0,0,0,11,0,0,0,0,0,0,0,19,0,0,0,11,0,0,0,1,0,0,0,2,0,0,0,15,0,0,0,5,0,0,0,17,0,0,0,12,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,15,0,0,0,9,0,0,0,23,0,0,0,6,0,0,0,12,0,0,0,1,0,0,0,5,0,0,0,5,0,0,0,2,0,0,0,25
contig_21217_18,2277,11,0,1,0,0,0,0,0,14,0,5,0,7,0,4,0,1,0,0,0,1,0,1,0,15,0,0,0,4,0,1,0,15,0,2,0,12,0,0,0,0,0,0,0,4,0,1,0,6,0,0,0,8,0,6,0,9,0,0,0,23,0,0,0,6,0,0,0,12,0,0,0,0,0,1,0,7,0,0,0,1,0,4,0,2,0,0,0,13,0,10,0
contig_21217_18,2278,0,0,11,0,0,0,0,0,0,0,19,0,0,0,11,0,0,0,1,0,0,0,2,0,0,0,15,0,0,0,5,0,0,0,17,0,0,0,12,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,14,0,0,0,9,0,0,0,23,0,0,0,6,0,0,0,12,0,0,0,1,0,0,0,7,0,0,0,5,0,0,0,2,0,0,0,25,0
contig_21217_18,2279,0,11,0,0,0,0,0,0,0,21,0,0,0,11,0,0,0,1,0,0,0,4,0,0,0,15,0,0,0,4,0,0,0,17,0,0,0,16,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,14,0,0,0,11,0,0,0,23,0,0,0,6,0,0,0,12,0,0,0,1,0,0,0,7,0,0,0,5,0,0,0,2,0,0,0,25,0,0
contig_21217_18,2280,0,11,0,0,0,0,0,0,0,16,5,0,0,7,4,0,0,1,0,0,0,3,1,0,0,15,0,0,0,3,1,0,0,15,2,0,0,16,0,0,0,0,0,0,0,4,1,0,0,6,0,0,0,8,6,0,0,11,0,0,0,23,0,0,0,6,0,0,0,12,0,0,0,0,1,0,0,7,0,0,0,1,4,0,0,2,0,0,0,14,11,0
contig_21217_18,2281,11,0,0,0,0,0,0,0,21,0,0,0,11,0,0,0,1,0,0,0,4,0,0,0,15,0,0,0,4,0,0,0,15,0,0,0,16,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,14,0,0,0,11,0,0,0,23,0,0,0,5,0,0,0,12,0,0,0,1,0,0,0,7,0,0,0,5,0,0,0,2,0,0,0,24,0,0,0
contig_21217_18,2282,12,0,0,0,0,0,0,0,21,0,0,0,11,0,0,0,1,0,0,0,4,0,0,0,16,0,0,0,3,0,0,0,15,0,0,0,16,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,14,0,0,0,11,0,0,0,23,0,0,0,5,0,0,0,12,0,0,0,1,0,0,0,10,0,0,0,5,0,0,0,2,0,0,0,25,0,0,0
contig_21217_18,2283,0,12,0,0,0,0,0,0,0,21,0,0,0,11,0,0,0,1,0,0,0,4,0,0,0,16,0,0,0,3,0,0,0,15,0,0,0,16,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,13,0,0,0,11,0,0,0,23,0,0,0,5,0,0,0,12,0,0,0,1,0,0,0,10,0,0,0,5,0,0,0,2,0,0,0,24,0,0
contig_21217_18,2284,0,0,0,8,0,0,0,0,0,0,0,20,0,0,0,9,0,0,0,1,0,0,0,4,0,0,0,15,0,0,0,3,0,0,0,15,0,0,0,16,0,0,0,0,0,0,0,5,0,0,0,6,0,0,0,13,0,0,0,11,0,0,0,23,0,0,0,5,0,0,0,12,0,0,0,1,0,0,0,10,0,0,0,5,0,0,0,2,0,0,0,24
contig_21217_18,2285,0,0,0,8,0,0,0,0,0,0,0,21,0,0,0,9,0,0,0,1,0,0,0,4,0,0,0,15,0,0,0,3,0,0,0,15,0,0,0,16,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,13,0,0,0,11,0,0,0,23,0,0,0,5,0,0,0,12,0,0,0,1,0,0,0,10,0,0,0,5,0,0,0,2,0,0,0,24
contig_21217_18,2286,0,0,8,0,0,0,0,0,0,0,22,0,0,0,8,0,0,0,1,0,0,0,4,0,0,0,15,0,0,0,3,0,0,0,15,0,0,0,16,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,13,0,0,0,11,0,0,0,23,0,0,0,5,0,0,0,12,0,0,0,1,0,0,0,10,0,0,0,5,0,0,0,2,0,0,0,24,0
contig_21217_18,2287,0,0,8,0,0,0,0,0,0,0,22,0,0,0,8,0,0,0,1,0,0,0,4,0,0,0,15,0,0,0,3,0,0,0,15,0,0,0,16,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,13,0,0,0,11,0,0,0,23,0,0,0,5,0,0,0,12,0,0,0,1,0,0,0,10,0,0,0,5,0,0,0,2,0,0,0,25,0
contig_21217_18,2288,0,8,0,0,0,0,0,0,0,21,0,0,0,8,0,0,0,1,0,0,0,4,0,0,0,15,0,0,0,3,0,0,0,15,0,0,0,16,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,13,0,0,0,10,0,0,0,23,0,0,0,5,0,0,0,12,0,0,0,1,0,0,0,14,0,0,0,5,0,0,0,4,0,0,0,25,0,0
contig_21217_18,2289,0,0,1,7,0,0,0,0,0,0,7,14,0,0,4,4,0,0,1,0,0,0,1,3,0,0,0,15,0,0,1,2,0,0,2,13,0,0,0,16,0,0,0,0,0,0,1,4,0,0,0,5,0,0,6,7,0,0,0,10,0,0,0,23,0,0,0,5,0,0,0,12,0,0,1,0,0,0,0,14,0,0,5,0,0,0,0,4,0,0,12,13
contig_21217_18,2290,0,0,14,0,0,0,0,0,0,0,21,0,0,0,12,0,0,0,1,0,0,0,4,0,0,0,15,0,0,0,3,0,0,0,17,0,0,0,18,0,0,0,4,0,0,0,5,0,0,0,7,0,0,0,17,0,0,0,10,0,0,0,23,0,0,0,5,0,0,0,13,0,0,0,1,0,0,0,14,0,0,0,5,0,0,0,4,0,0,0,25,0
contig_21217_18,2291,0,14,0,0,0,0,0,0,0,22,0,0,0,12,0,0,0,1,0,0,0,4,0,0,0,15,0,0,0,3,0,0,0,17,0,0,0,18,0,0,0,4,0,0,0,5,0,0,0,7,0,0,0,17,0,0,0,10,0,0,0,21,0,0,0,5,0,0,0,13,0,0,0,1,0,0,0,13,0,0,0,5,0,0,0,4,0,0,0,25,0,0
contig_21217_18,2292,0,14,0,0,0,0,0,0,0,21,0,0,0,8,0,0,0,1,0,0,0,4,0,0,0,6,0,0,0,3,0,0,0,9,0,0,0,10,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,15,0,0,0,4,0,0,0,3,0,0,0,5,0,0,0,13,0,0,0,1,0,0,0,11,0,0,0,5,0,0,0,4,0,0,0,23,0,0
contig_21217_18,2293,13,1,0,0,0,0,0,0,15,0,6,0,4,0,4,0,0,0,1,0,3,0,1,0,6,0,0,0,2,0,1,0,7,0,2,0,10,0,0,0,4,0,0,0,2,0,1,0,3,0,0,0,9,0,6,0,4,0,0,0,3,0,0,0,5,0,0,0,14,0,0,0,0,0,1,0,11,0,0,0,0,0,5,0,4,0,0,0,10,0,13,0
contig_21217_18,2294,14,0,0,0,0,0,0,0,21,0,0,0,8,0,0,0,1,0,0,0,4,0,0,0,6,0,0,0,3,0,0,0,9,0,0,0,10,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,15,0,0,0,4,0,0,0,3,0,0,0,5,0,0,0,14,0,0,0,1,0,0,0,11,0,0,0,6,0,0,0,4,0,0,0,24,0,0,0
contig_21217_18,2295,0,0,0,14,0,0,0,0,0,0,0,21,0,0,0,8,0,0,0,1,0,0,0,4,0,0,0,6,0,0,0,3,0,0,0,9,0,0,0,10,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,15,0,0,0,4,0,0,0,3,0,0,0,5,0,0,0,14,0,0,0,1,0,0,0,11,0,0,0,6,0,0,0,4,0,0,0,24
contig_21217_18,2296,0,0,14,0,0,0,0,0,0,0,21,0,0,0,9,0,0,0,1,0,0,0,4,0,0,0,7,0,0,0,3,0,0,0,9,0,0,0,10,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,15,0,0,0,4,0,0,0,3,0,0,0,5,0,0,0,14,0,0,0,1,0,0,0,9,0,0,0,6,0,0,0,4,0,0,0,24,0
contig_21217_18,2297,14,0,0,0,0,0,0,0,20,0,0,0,9,0,0,0,1,0,0,0,4,0,0,0,7,0,0,0,3,0,0,0,9,0,0,0,11,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,15,0,0,0,4,0,0,0,3,0,0,0,5,0,0,0,14,0,0,0,2,0,0,0,9,0,0,0,6,0,0,0,4,0,0,0,23,0,0,0
contig_21217_18,2298,14,0,0,0,0,0,0,0,18,0,0,0,9,0,0,0,1,0,0,0,2,0,0,0,7,0,0,0,3,0,0,0,9,0,0,0,7,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,15,0,0,0,2,0,0,0,3,0,0,0,5,0,0,0,12,0,0,0,2,0,0,0,9,0,0,0,6,0,0,0,4,0,0,0,23,0,0,0
contig_21217_18,2299,14,0,0,0,0,0,0,0,18,0,0,0,9,0,0,0,1,0,0,0,2,0,0,0,7,0,0,0,2,0,0,0,9,0,0,0,7,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,15,0,0,0,2,0,0,0,3,0,0,0,5,0,0,0,12,0,0,0,2,0,0,0,9,0,0,0,6,0,0,0,4,0,0,0,22,0,0,0
contig_21217_18,2300,14,0,0,0,0,0,0,0,18,0,0,0,9,0,0,0,1,0,0,0,2,0,0,0,7,0,0,0,2,0,0,0,9,0,0,0,7,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,15,0,0,0,1,0,0,0,3,0,0,0,5,0,0,0,12,0,0,0,2,0,0,0,9,0,0,0,7,0,0,0,4,0,0,0,22,0,0,0
contig_21217_18,2301,13,0,1,0,0,0,0,0,13,0,5,0,4,0,5,0,0,0,1,0,1,0,1,0,7,0,0,0,1,0,1,0,7,0,2,0,7,0,0,0,4,0,0,0,2,0,1,0,3,0,0,0,10,0,7,0,1,0,0,0,3,0,0,0,5,0,0,0,12,0,0,0,0,0,2,0,9,0,0,0,0,0,7,0,4,0,0,0,8,0,13,0
contig_21217_18,2302,14,0,0,0,0,0,0,0,18,0,0,0,9,0,0,0,1,0,0,0,2,0,0,0,7,0,0,0,2,0,0,0,9,0,0,0,7,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,17,0,0,0,1,0,0,0,3,0,0,0,5,0,0,0,12,0,0,0,2,0,0,0,9,0,0,0,7,0,0,0,4,0,0,0,21,0,0,0
contig_21217_18,2303,0,0,14,0,0,0,0,0,0,0,18,0,0,0,10,0,0,0,1,0,0,0,2,0,0,0,7,0,0,0,2,0,0,0,9,0,0,0,7,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,17,0,0,0,1,0,0,0,3,0,0,0,5,0,0,0,13,0,0,0,2,0,0,0,9,0,0,0,7,0,0,0,4,0,0,0,21,0
contig_21217_18,2304,0,14,0,0,0,0,0,0,0,18,0,0,0,10,0,0,0,1,0,0,0,2,0,0,0,7,0,0,0,2,0,0,0,9,0,0,0,7,0,0,0,4,0,0,0,3,0,0,0,3,0,0,0,17,0,0,0,1,0,0,0,3,0,0,0,5,0,0,0,11,0,0,0,2,0,0,0,9,0,0,0,7,0,0,0,4,0,0,0,21,1,0
