,Position,Su13.BD.MM110.SD.MAG8-A,Su13.BD.MM110.SD.MAG8-C,Su13.BD.MM110.SD.MAG8-G,Su13.BD.MM110.SD.MAG8-T,Sp13.BD.MM15.SD.MAG8-A,Sp13.BD.MM15.SD.MAG8-C,Sp13.BD.MM15.SD.MAG8-G,Sp13.BD.MM15.SD.MAG8-T,Fa13.BD.MLB.DN.MAG8-A,Fa13.BD.MLB.DN.MAG8-C,Fa13.BD.MLB.DN.MAG8-G,Fa13.BD.MLB.DN.MAG8-T,Fa13.BD.MM110.SN.MAG8-A,Fa13.BD.MM110.SN.MAG8-C,Fa13.BD.MM110.SN.MAG8-G,Fa13.BD.MM110.SN.MAG8-T,Sp13.BD.MM110.SN.MAG8-A,Sp13.BD.MM110.SN.MAG8-C,Sp13.BD.MM110.SN.MAG8-G,Sp13.BD.MM110.SN.MAG8-T,Sp13.BD.MM110.DD.MAG8-A,Sp13.BD.MM110.DD.MAG8-C,Sp13.BD.MM110.DD.MAG8-G,Sp13.BD.MM110.DD.MAG8-T,Sp13.BD.MM110.SD.MAG8-A,Sp13.BD.MM110.SD.MAG8-C,Sp13.BD.MM110.SD.MAG8-G,Sp13.BD.MM110.SD.MAG8-T,Su13.BD.MLB.DD.MAG8-A,Su13.BD.MLB.DD.MAG8-C,Su13.BD.MLB.DD.MAG8-G,Su13.BD.MLB.DD.MAG8-T,Su13.BD.MM15.SN.C.MAG8-A,Su13.BD.MM15.SN.C.MAG8-C,Su13.BD.MM15.SN.C.MAG8-G,Su13.BD.MM15.SN.C.MAG8-T,Fa13.BD.MM15.SN.MAG8-A,Fa13.BD.MM15.SN.MAG8-C,Fa13.BD.MM15.SN.MAG8-G,Fa13.BD.MM15.SN.MAG8-T,Fa13.BD.MLB.SN.MAG8-A,Fa13.BD.MLB.SN.MAG8-C,Fa13.BD.MLB.SN.MAG8-G,Fa13.BD.MLB.SN.MAG8-T,Su13.BD.MM110.DCMD.MAG8-A,Su13.BD.MM110.DCMD.MAG8-C,Su13.BD.MM110.DCMD.MAG8-G,Su13.BD.MM110.DCMD.MAG8-T,Fa13.BD.MM110.DN.MAG8-A,Fa13.BD.MM110.DN.MAG8-C,Fa13.BD.MM110.DN.MAG8-G,Fa13.BD.MM110.DN.MAG8-T,Su13.BD.MM15.SD.MAG8-A,Su13.BD.MM15.SD.MAG8-C,Su13.BD.MM15.SD.MAG8-G,Su13.BD.MM15.SD.MAG8-T,Su13.BD.MM15.DN.MAG8-A,Su13.BD.MM15.DN.MAG8-C,Su13.BD.MM15.DN.MAG8-G,Su13.BD.MM15.DN.MAG8-T,Sp13.BD.MLB.SN.MAG8-A,Sp13.BD.MLB.SN.MAG8-C,Sp13.BD.MLB.SN.MAG8-G,Sp13.BD.MLB.SN.MAG8-T,Fa13.BD.MM15.DN.MAG8-A,Fa13.BD.MM15.DN.MAG8-C,Fa13.BD.MM15.DN.MAG8-G,Fa13.BD.MM15.DN.MAG8-T,Sp13.BD.MM15.SN.MAG8-A,Sp13.BD.MM15.SN.MAG8-C,Sp13.BD.MM15.SN.MAG8-G,Sp13.BD.MM15.SN.MAG8-T,Fa13.BD.MM15.SD.MAG8-A,Fa13.BD.MM15.SD.MAG8-C,Fa13.BD.MM15.SD.MAG8-G,Fa13.BD.MM15.SD.MAG8-T,Sp13.BD.MM15.DD.A.MAG8-A,Sp13.BD.MM15.DD.A.MAG8-C,Sp13.BD.MM15.DD.A.MAG8-G,Sp13.BD.MM15.DD.A.MAG8-T,Su13.BD.MM110.DN.MAG8-A,Su13.BD.MM110.DN.MAG8-C,Su13.BD.MM110.DN.MAG8-G,Su13.BD.MM110.DN.MAG8-T,Fa13.BD.MM110.SD.MAG8-A,Fa13.BD.MM110.SD.MAG8-C,Fa13.BD.MM110.SD.MAG8-G,Fa13.BD.MM110.SD.MAG8-T,Su13.BD.MLB.SD.C.MAG8-A,Su13.BD.MLB.SD.C.MAG8-C,Su13.BD.MLB.SD.C.MAG8-G,Su13.BD.MLB.SD.C.MAG8-T,Su13.BD.MM110.SN.C.MAG8-A,Su13.BD.MM110.SN.C.MAG8-C,Su13.BD.MM110.SN.C.MAG8-G,Su13.BD.MM110.SN.C.MAG8-T
contig_20877_2,73,4,1,176,0,21,0,184,0,6,0,139,0,5,0,231,0,49,0,299,0,53,0,385,0,67,0,450,0,2,0,106,0,12,0,356,0,5,0,222,0,6,0,252,0,1,0,38,0,22,0,147,0,3,1,195,0,13,0,223,0,5,0,157,0,21,0,226,0,10,0,192,0,7,0,203,0,10,0,156,0,0,0,50,0,4,0,288,0,3,0,178,0,12,0,202,0
contig_20877_2,74,180,0,0,0,203,0,0,0,147,0,0,0,233,0,0,0,346,0,0,0,435,0,0,0,514,0,1,0,110,0,0,0,371,0,0,0,229,0,0,0,255,1,0,0,39,0,0,0,169,0,0,0,196,0,0,0,233,0,0,0,162,0,0,0,242,0,0,0,201,0,1,0,209,0,0,0,167,0,0,0,50,0,0,0,283,0,0,0,180,0,0,0,216,0,0,0
contig_20877_2,75,0,0,0,186,0,0,0,203,0,0,0,151,0,0,0,232,0,0,0,345,0,1,0,434,0,0,0,516,0,0,0,112,0,0,0,371,0,0,0,233,0,0,0,257,0,0,0,39,0,0,0,171,0,0,0,198,0,0,0,237,0,0,0,160,0,0,0,236,0,0,0,200,0,0,0,214,0,0,0,165,0,0,0,50,0,0,0,283,0,0,0,181,0,0,0,216
contig_20877_2,76,3,0,183,0,10,0,194,0,1,0,150,0,5,0,230,0,22,0,325,0,27,0,408,0,37,0,480,0,0,0,111,0,3,0,368,0,2,0,230,1,2,0,255,1,0,0,39,0,7,0,165,0,0,0,199,0,6,0,234,0,2,1,158,0,10,0,226,2,4,0,199,0,4,0,212,0,5,0,159,0,0,0,50,0,4,0,282,0,0,1,177,0,8,0,208,0
contig_20877_2,77,0,187,0,0,0,204,0,0,0,153,0,0,0,243,0,0,0,346,1,0,0,435,0,0,0,512,0,0,0,110,0,0,1,370,0,0,0,236,0,0,0,259,0,0,0,39,0,0,0,181,0,0,0,200,0,0,0,245,0,0,0,160,0,0,0,246,0,0,0,202,0,0,0,220,0,0,0,164,0,0,0,50,0,0,0,295,0,0,0,179,0,0,0,215,0,0
contig_20877_2,78,0,0,0,188,0,0,0,198,0,0,0,150,0,0,0,241,0,0,0,348,0,0,0,434,0,0,0,512,0,0,0,109,0,0,0,371,1,0,0,235,0,0,0,261,0,0,0,39,0,0,0,178,0,0,0,199,0,0,0,243,0,0,0,156,0,0,1,243,0,0,0,200,0,0,0,209,0,0,0,160,0,0,0,50,1,0,0,292,0,0,0,178,0,0,0,214
contig_20877_2,79,0,0,194,3,0,0,199,0,0,0,154,0,1,0,256,0,0,0,346,1,2,0,428,0,0,0,514,2,0,0,110,0,0,0,370,0,0,0,250,0,0,0,267,0,0,0,39,0,0,0,184,0,0,0,208,2,0,0,254,0,0,0,157,0,0,0,253,0,0,0,200,0,0,0,214,0,0,0,160,0,0,0,50,0,0,0,303,0,0,0,177,0,0,0,213,0
contig_20877_2,80,197,0,0,0,200,0,1,0,154,0,0,0,259,0,0,0,345,0,2,0,427,0,0,0,518,0,0,0,109,0,0,0,371,0,0,0,250,0,0,0,267,0,0,0,39,0,0,0,183,0,0,0,215,0,0,0,258,0,0,0,156,0,0,0,250,0,0,0,198,0,0,0,218,0,1,0,159,0,0,0,50,0,0,0,305,0,0,0,175,0,0,0,213,0,0,0
contig_20877_2,81,0,0,0,224,0,0,0,201,0,0,0,163,0,0,0,282,0,1,0,349,0,0,0,426,0,0,0,517,0,0,0,110,0,0,0,372,0,0,0,276,0,0,0,271,0,0,0,38,0,0,0,204,0,0,0,237,0,0,0,282,0,0,0,155,0,0,0,268,0,0,0,198,0,0,0,250,0,0,0,159,0,0,0,83,0,0,0,337,0,0,0,175,0,0,0,211
contig_20877_2,82,223,0,3,0,178,0,23,0,157,0,6,0,276,0,5,0,301,0,46,0,376,0,50,0,450,1,65,0,109,0,2,0,365,0,11,0,267,0,6,0,264,1,5,1,37,0,1,0,181,1,23,0,232,0,3,0,267,0,13,0,128,0,25,0,254,0,14,0,186,0,13,0,239,0,7,0,149,0,10,0,83,0,0,0,330,0,4,0,172,0,3,0,200,0,11,0
contig_20877_2,83,0,0,0,225,0,0,0,203,0,0,0,162,0,0,0,282,0,0,0,346,0,0,0,424,0,0,0,518,0,0,0,111,0,0,0,375,0,0,0,274,0,0,0,270,0,0,0,38,0,0,0,205,0,0,0,235,0,0,0,281,0,0,0,153,0,0,0,268,0,0,0,198,0,0,0,246,0,0,0,158,0,0,0,83,0,0,0,331,0,0,0,175,0,0,0,209
contig_20877_2,84,0,0,0,218,0,0,1,205,0,0,0,162,0,0,0,273,0,0,0,348,0,1,0,424,0,0,1,515,0,0,0,110,0,0,0,372,0,0,0,265,0,0,0,266,0,0,0,37,0,1,0,198,2,0,0,224,0,0,0,272,0,0,0,152,0,0,0,263,0,0,0,198,0,0,0,240,0,0,0,160,0,0,0,43,0,0,0,323,0,0,0,174,0,0,0,209
contig_20877_2,85,0,0,219,0,0,3,200,0,3,6,153,0,2,0,277,0,1,0,349,0,1,1,423,0,1,0,513,0,1,0,109,0,0,0,372,0,0,0,267,0,0,0,265,0,0,0,36,0,0,0,205,0,0,0,229,0,0,0,275,0,0,17,133,1,0,0,268,0,0,5,190,1,0,0,243,0,0,4,157,0,0,0,43,0,0,0,325,0,1,0,172,0,1,0,208,0
contig_20877_2,86,212,0,0,0,199,0,0,0,157,1,0,0,268,0,0,0,347,0,0,0,419,0,1,0,515,0,0,0,110,0,0,0,371,0,0,0,262,0,0,0,263,0,0,0,36,0,0,0,202,0,0,0,220,0,0,0,265,0,0,0,153,0,0,0,257,0,0,0,193,0,0,0,237,0,0,0,160,0,0,0,43,0,0,0,309,0,0,0,174,0,0,0,208,0,0,0
contig_20877_2,87,0,0,211,0,3,0,198,0,6,0,151,0,0,0,265,2,0,1,348,0,0,0,420,2,0,0,515,1,0,0,112,0,0,0,373,1,0,0,259,3,0,0,265,0,0,0,36,0,0,0,202,0,0,0,219,0,0,0,263,1,18,0,135,1,0,0,254,3,4,0,188,0,0,0,233,2,4,0,156,0,0,0,43,0,0,0,302,7,0,0,173,0,0,0,204,2
contig_20877_2,88,204,0,3,0,179,1,21,0,141,0,7,0,257,0,5,0,306,0,45,0,372,2,48,1,449,1,65,0,111,0,1,0,361,0,11,0,251,0,5,0,261,0,5,0,36,0,1,0,176,0,20,0,198,0,4,0,243,0,13,0,137,0,15,0,232,1,14,0,181,1,10,0,227,0,6,0,151,1,10,0,43,0,0,0,286,0,4,0,165,1,5,0,195,0,11,0
contig_20877_2,89,0,207,0,0,0,202,0,0,0,147,0,0,0,262,0,0,0,351,0,0,1,426,0,0,0,513,0,0,0,113,0,0,0,373,0,0,0,257,0,0,0,263,0,0,0,37,0,0,0,196,0,0,0,201,0,0,0,257,0,0,0,153,0,0,0,247,0,0,0,194,0,0,0,233,0,0,0,163,0,0,0,43,0,0,0,291,0,0,0,172,0,0,0,207,0,0
contig_20877_2,90,0,187,0,0,0,201,0,0,0,131,0,2,0,244,0,0,0,353,0,0,0,430,0,0,0,511,0,0,0,114,0,0,1,369,0,0,0,238,0,0,0,262,0,1,0,37,0,0,0,189,0,0,0,188,0,0,0,232,0,0,0,153,0,0,0,225,0,0,0,194,0,0,0,212,0,0,0,165,0,0,0,43,0,0,0,270,0,0,0,171,0,0,0,206,0,0
contig_20877_2,91,0,0,186,0,2,0,198,0,7,0,125,0,1,0,245,1,0,0,356,0,0,1,433,0,1,0,509,0,0,1,114,0,3,0,370,0,0,0,238,1,5,0,256,0,0,0,36,0,0,0,191,1,1,0,189,0,0,0,238,0,5,0,151,0,0,0,225,0,1,1,195,0,0,0,214,0,4,0,163,0,0,0,43,0,0,0,273,0,3,1,165,0,0,0,206,0
contig_20877_2,92,0,185,0,0,0,201,0,0,0,132,0,0,0,244,0,0,0,354,0,0,0,433,1,0,0,512,2,0,0,115,0,0,0,375,0,0,0,241,0,0,0,261,0,0,0,37,0,0,0,192,0,0,0,195,0,0,0,239,0,0,0,158,0,0,0,226,0,1,0,197,0,0,0,214,0,0,0,166,0,0,0,43,0,0,0,278,0,0,0,168,0,0,0,207,0,0
contig_20877_2,93,0,0,185,0,0,0,200,0,0,0,132,0,0,0,244,0,0,0,355,0,0,0,432,0,1,0,509,0,0,0,115,0,1,0,375,0,0,0,243,0,1,0,261,0,0,0,38,0,0,0,193,0,0,1,194,0,0,0,241,0,0,0,161,0,1,0,227,0,0,0,195,0,0,0,214,0,0,0,165,0,0,0,43,0,0,0,279,0,0,0,168,0,0,0,209,0
contig_20877_2,94,0,185,0,0,0,199,0,0,0,133,0,0,0,243,0,0,1,353,0,0,0,433,0,0,0,511,0,0,0,115,0,0,0,376,0,0,0,239,0,0,0,260,0,0,0,37,0,0,0,194,0,0,0,194,0,0,0,239,0,0,0,161,1,0,0,228,0,0,0,198,0,0,0,214,0,0,0,164,0,0,0,43,0,0,0,278,0,0,0,168,0,0,0,208,0,0
contig_20877_2,95,185,0,0,0,198,0,0,0,133,0,0,0,242,0,0,0,353,0,0,0,435,0,0,0,514,0,0,0,114,1,0,0,370,0,0,0,234,0,0,0,262,0,0,0,37,0,0,0,193,0,0,0,193,0,0,0,240,0,0,0,161,0,0,0,228,0,0,0,199,0,0,0,213,0,0,0,164,0,0,0,43,0,0,0,277,0,0,0,166,0,0,0,208,0,0,0
contig_20877_2,96,183,0,1,0,178,0,16,0,126,0,5,1,237,0,5,0,309,1,34,0,390,0,38,0,448,1,56,0,112,0,1,0,360,0,9,0,229,0,5,0,261,0,5,0,36,0,1,0,176,0,19,0,193,0,3,0,228,0,9,0,150,0,10,0,216,0,12,0,186,0,9,0,208,0,6,0,155,0,8,0,43,0,0,0,274,0,4,0,163,0,3,0,195,0,10,0
contig_20877_2,97,180,0,1,1,175,0,2,16,126,0,0,5,236,0,0,5,306,0,2,35,387,1,1,38,452,1,3,55,112,0,0,1,359,0,2,8,224,0,2,5,265,0,0,5,36,0,0,1,174,0,1,19,190,0,2,3,222,0,4,8,148,0,2,10,213,0,2,12,188,0,1,9,207,0,0,6,154,0,1,8,43,0,0,0,271,0,0,4,161,0,0,3,198,0,0,10
contig_20877_2,98,0,0,186,0,0,0,193,0,0,0,135,0,0,0,248,0,0,0,343,0,0,0,429,0,0,1,506,0,0,0,113,0,0,1,370,0,1,0,231,0,0,0,270,0,0,0,37,0,0,0,203,0,0,0,201,0,0,0,242,0,0,0,159,0,0,0,233,0,0,0,200,0,0,0,228,0,0,0,164,0,0,0,43,0,4,0,279,0,0,0,163,0,0,0,206,0
contig_20877_2,99,0,186,0,0,0,192,0,0,0,134,0,0,0,244,0,3,0,344,1,1,1,428,0,0,1,507,0,0,1,112,0,0,1,369,0,0,0,233,0,0,0,269,0,0,0,37,0,0,0,205,0,0,0,201,0,0,0,242,0,0,0,159,0,0,0,231,0,1,0,200,0,0,0,225,0,3,0,167,0,0,0,43,0,0,1,285,0,0,0,165,0,0,0,207,0,1
contig_20877_2,100,0,0,186,0,3,0,188,0,1,0,133,0,1,0,245,0,3,0,343,0,1,0,432,0,3,0,507,0,1,0,113,0,3,0,368,0,3,0,230,0,1,0,269,1,0,0,36,0,1,0,203,0,4,0,197,0,4,0,235,0,2,0,156,0,2,0,228,0,4,0,194,0,0,0,227,0,2,0,165,0,0,0,43,0,0,0,283,0,0,0,167,0,0,0,206,0
contig_20877_2,101,1,0,0,182,0,0,0,191,0,0,0,133,0,0,0,246,0,0,0,343,0,0,0,436,0,0,0,510,0,0,0,111,0,0,1,369,0,0,0,230,0,0,0,271,0,0,0,36,0,0,0,204,0,0,0,198,0,0,0,238,0,0,0,158,0,0,0,231,0,1,0,195,0,0,1,226,0,0,0,167,0,0,0,43,0,1,0,278,0,0,0,166,0,0,0,204
contig_20877_2,102,0,180,0,0,0,191,0,0,0,134,1,0,0,243,0,1,0,343,0,1,0,433,0,1,0,509,0,0,0,110,0,0,0,368,0,0,0,229,0,0,0,270,0,0,0,36,0,0,0,202,0,2,0,197,0,0,0,238,0,0,0,158,0,0,0,232,0,0,0,197,0,0,0,226,0,0,0,169,0,0,0,43,0,0,0,273,0,0,0,167,0,0,0,205,0,0
contig_20877_2,103,178,0,2,0,176,0,16,0,129,0,6,0,240,0,5,0,309,0,34,0,395,0,40,0,453,0,55,1,109,0,1,0,358,0,10,0,224,0,5,0,264,0,7,0,33,0,2,0,184,0,21,0,195,0,4,0,231,0,8,0,142,0,15,0,220,0,12,0,183,1,13,0,223,0,6,0,160,0,10,0,43,0,0,0,272,0,5,0,167,0,4,0,194,0,10,0
contig_20877_2,104,186,0,0,0,193,0,0,0,142,0,0,0,262,0,0,0,341,1,1,0,434,0,0,0,510,1,2,0,109,0,0,0,370,0,0,0,241,0,0,0,272,0,0,0,33,0,0,0,216,0,0,0,205,0,0,0,249,0,0,0,158,1,0,0,239,0,0,0,197,0,0,0,239,0,0,0,168,0,0,0,43,0,0,0,288,1,0,0,172,0,0,0,203,0,0,0
contig_20877_2,105,0,186,0,0,0,192,0,0,0,142,0,0,0,262,0,1,0,345,0,0,0,432,0,2,0,511,0,0,0,108,0,0,0,367,0,0,0,241,0,0,0,277,0,0,0,33,0,0,0,216,0,0,0,205,0,0,0,252,1,0,0,157,0,0,0,238,0,0,0,197,0,0,0,241,0,0,0,170,0,0,0,43,0,0,0,289,0,0,0,175,0,0,0,203,0,0
contig_20877_2,106,0,180,0,2,0,172,0,23,0,131,0,9,0,249,0,7,0,309,0,35,0,394,0,41,0,460,0,56,0,103,0,5,0,357,0,10,0,234,0,5,0,260,0,15,0,29,0,2,0,195,0,21,0,195,0,7,0,242,0,9,0,123,0,33,0,223,0,14,0,180,0,16,0,232,0,9,0,155,0,15,0,43,0,0,0,280,1,8,0,163,0,12,0,189,0,14
contig_20877_2,107,0,0,0,177,0,0,0,196,0,0,0,139,0,0,0,239,0,0,0,350,0,0,0,441,0,0,0,517,0,0,0,107,0,0,0,364,0,0,0,231,0,1,0,277,0,0,0,31,0,0,0,205,0,0,0,192,0,0,0,245,0,0,0,156,1,1,0,233,0,0,0,194,0,0,0,241,0,0,0,171,0,0,0,43,0,0,0,285,0,0,0,174,0,0,0,205
contig_20877_2,108,0,0,0,177,0,0,0,197,0,0,0,139,0,0,0,240,0,0,0,352,0,0,0,445,0,0,0,520,0,0,0,107,0,0,0,365,0,0,0,231,1,1,0,274,0,0,0,32,0,0,0,205,0,0,0,191,0,0,0,242,0,0,0,155,0,0,0,233,0,0,0,196,0,0,0,241,0,0,1,171,0,0,0,43,0,0,0,284,0,0,0,174,0,0,0,207
contig_20877_2,109,1,0,179,0,1,0,198,0,0,0,141,0,1,1,244,0,0,0,349,0,0,0,446,0,0,0,518,1,0,0,105,0,0,0,364,1,0,0,233,0,0,0,275,1,0,0,32,0,0,0,207,0,0,0,194,0,0,0,251,0,0,0,158,0,0,0,237,0,0,1,193,0,0,0,243,0,0,0,171,0,0,0,43,0,0,0,287,0,0,0,173,0,0,0,208,0
contig_20877_2,110,0,0,0,180,0,0,0,197,0,0,0,139,0,0,0,246,0,0,0,352,0,0,0,450,0,0,0,517,0,0,0,104,0,0,0,367,0,0,0,233,0,0,0,278,0,0,0,32,0,0,0,207,0,1,0,193,0,0,1,250,0,0,0,156,0,0,0,238,0,0,0,193,0,1,0,242,0,1,0,170,0,0,0,43,0,0,0,287,0,0,0,172,0,0,0,206
contig_20877_2,111,0,182,0,0,0,196,0,0,0,139,0,0,0,244,0,1,0,355,0,0,0,450,0,0,0,516,0,0,0,103,0,0,0,367,0,0,0,234,0,0,0,279,0,0,0,32,0,0,0,208,0,0,0,195,0,1,0,253,0,0,0,155,0,0,0,242,0,0,0,193,0,0,0,246,0,1,0,171,0,0,0,43,0,0,0,286,0,1,0,171,0,3,0,206,0,0
contig_20877_2,112,0,0,182,0,0,0,196,0,0,0,140,0,0,0,246,0,0,0,356,0,0,0,450,1,1,0,514,2,0,0,103,0,0,0,363,0,0,0,234,0,3,0,273,0,0,0,31,0,0,0,208,0,0,0,199,0,1,0,252,0,3,0,151,0,0,0,243,0,1,0,190,0,0,0,247,0,0,0,171,0,0,0,43,0,0,1,290,0,0,0,175,0,1,0,206,0
contig_20877_2,113,0,0,0,175,0,0,0,196,0,0,0,136,1,0,0,239,0,0,0,357,0,0,0,451,0,0,0,522,0,0,0,104,0,0,0,365,0,0,0,231,0,0,0,274,0,0,0,30,0,0,0,206,0,0,0,190,0,0,0,249,0,0,0,153,1,0,0,235,0,0,0,187,0,1,0,238,0,0,0,170,0,0,0,43,0,1,0,279,0,0,0,177,0,0,0,208
contig_20877_2,114,174,0,1,0,197,0,0,0,137,0,0,0,241,0,0,0,355,0,0,0,453,0,0,0,524,0,0,0,104,0,0,0,365,0,0,0,231,0,0,0,278,0,0,0,29,0,0,0,206,0,0,0,193,0,0,0,253,0,0,0,153,0,0,0,233,0,0,1,187,1,0,0,241,0,0,1,170,1,0,0,43,0,0,0,280,1,0,0,175,0,0,0,206,0,0,0
contig_20877_2,115,0,176,0,0,0,194,0,3,0,134,0,6,0,241,0,0,0,357,0,0,0,457,0,0,2,521,0,0,0,105,0,0,0,364,0,0,0,231,1,0,0,278,0,0,0,29,0,0,0,205,0,1,0,193,0,0,0,264,0,0,0,137,0,15,0,237,0,0,1,184,0,4,1,244,0,0,0,167,0,3,0,44,0,0,1,281,0,0,0,174,0,0,0,206,0,0
contig_20877_2,116,0,0,0,175,0,0,0,197,0,0,0,139,0,0,0,238,0,0,0,358,0,0,0,458,0,0,0,522,0,0,0,105,0,0,0,363,0,0,0,226,0,1,0,280,0,0,0,29,0,0,0,201,0,0,0,193,0,0,0,264,0,0,0,152,0,0,0,237,0,0,0,189,0,1,0,244,0,0,0,168,0,0,0,44,0,0,0,280,0,0,0,175,0,0,0,208
contig_20877_2,117,0,175,0,0,1,196,0,0,0,140,0,0,0,237,0,0,0,361,0,0,2,456,0,0,0,520,0,0,0,105,0,0,0,363,1,0,0,229,0,0,0,281,0,0,0,29,0,0,0,202,0,0,0,194,0,0,0,264,0,0,0,151,0,0,1,238,0,0,0,189,0,0,0,252,0,0,0,169,0,1,0,42,0,2,0,283,1,0,0,174,0,0,0,206,1,0
contig_20877_2,118,174,0,0,0,195,0,2,0,131,0,6,0,232,0,0,0,358,0,0,0,459,0,0,0,528,0,0,0,104,0,0,0,368,1,0,0,226,0,0,0,283,0,0,0,29,0,0,0,196,0,0,0,193,0,0,0,260,1,0,0,139,0,13,0,235,0,0,0,184,1,5,0,243,0,1,0,169,0,2,0,12,0,0,0,272,0,0,0,177,0,0,0,208,0,0,0
contig_20877_2,119,177,0,0,0,198,0,0,0,139,0,0,0,235,0,0,0,355,0,0,0,453,2,0,0,528,0,0,0,104,0,0,0,370,0,0,0,229,0,0,0,283,0,0,0,29,0,0,0,200,0,0,0,195,0,0,0,265,0,0,0,152,0,0,0,241,0,0,0,189,0,0,0,246,0,0,0,170,1,1,0,12,0,0,0,281,0,0,0,178,0,0,0,207,0,0,0
contig_20877_2,120,0,0,0,177,0,0,0,199,0,0,0,138,0,0,0,235,0,0,0,356,0,0,0,457,0,0,0,527,0,0,0,104,0,0,0,371,0,0,0,229,0,0,0,284,0,0,0,29,0,0,0,199,0,0,0,195,0,0,0,265,0,0,0,150,0,0,0,241,0,1,0,188,0,0,0,247,0,0,0,171,0,0,0,12,0,0,0,281,0,0,0,177,0,0,0,207
contig_20877_2,121,0,1,0,175,0,5,0,194,0,3,0,136,0,0,0,233,0,12,0,339,0,8,0,450,0,9,0,522,0,1,0,102,0,4,0,370,0,2,0,227,0,3,0,278,0,0,0,29,0,3,0,195,0,4,0,191,0,7,0,260,0,21,0,129,0,0,0,240,0,9,0,180,0,0,0,248,0,2,0,169,0,0,0,12,0,0,0,282,0,3,0,173,0,2,0,205
contig_20877_2,122,0,1,0,176,0,0,0,197,0,1,0,137,0,0,0,234,0,0,0,351,0,0,0,455,0,0,0,529,0,0,0,102,0,0,0,371,0,0,0,235,0,0,0,280,0,0,0,28,0,1,0,199,0,0,0,199,0,0,0,266,0,0,0,149,0,0,0,243,0,0,0,189,1,0,0,246,0,0,0,171,0,0,0,13,0,0,0,284,0,0,1,175,0,0,0,207
contig_20877_2,123,0,175,0,0,0,197,0,0,0,140,0,0,0,232,0,0,0,352,0,0,0,451,1,0,1,526,0,0,0,102,0,0,0,370,0,0,0,231,0,0,0,277,0,0,0,28,0,0,0,200,0,0,0,198,0,0,0,268,0,0,0,147,0,0,0,241,0,0,0,189,0,0,0,247,0,0,0,173,0,0,0,13,0,0,0,281,0,0,0,175,0,0,0,208,0,0
contig_20877_2,124,171,0,0,0,196,0,0,0,137,0,1,0,231,0,0,0,352,0,0,0,453,0,0,1,528,0,0,0,102,0,0,0,368,1,0,0,228,0,0,0,276,0,1,0,28,0,0,0,191,0,0,0,196,0,0,0,262,0,0,0,146,0,0,0,233,0,0,0,186,0,0,0,246,0,0,0,173,0,0,0,12,0,0,0,276,0,0,0,174,0,1,0,209,0,0,0
contig_20877_2,125,0,0,171,0,0,0,194,0,0,0,141,0,0,0,238,0,0,0,354,0,0,1,451,1,0,0,526,2,0,0,103,0,0,0,363,1,0,0,229,0,0,0,277,0,0,0,29,0,0,0,195,0,0,0,197,0,0,1,261,0,0,0,143,0,0,0,235,0,0,0,188,0,0,0,247,0,0,0,172,0,0,0,12,0,0,0,276,0,0,0,173,0,0,0,208,0
contig_20877_2,126,0,0,172,0,0,0,197,0,0,0,145,0,0,0,237,0,0,0,353,0,0,0,452,1,0,0,528,1,0,0,103,0,1,0,359,2,0,0,229,0,1,0,275,0,0,0,29,0,0,0,202,0,0,0,199,0,0,0,262,0,0,0,143,0,0,0,237,0,0,0,188,0,0,0,249,0,0,0,174,0,0,0,12,0,0,0,278,0,0,0,172,0,0,0,207,0
contig_20877_2,127,2,0,170,0,1,0,197,0,3,0,143,0,0,0,240,0,2,0,351,0,1,0,453,0,2,0,525,0,0,0,101,0,2,0,359,0,3,0,226,0,4,0,273,0,0,0,29,0,0,0,202,0,4,0,195,0,2,0,263,0,0,0,143,0,0,0,244,0,0,0,189,0,0,0,249,0,0,0,177,0,0,0,12,0,2,0,280,0,0,0,173,0,0,0,210,0
contig_20877_2,128,165,0,0,0,199,0,0,0,142,0,0,0,233,0,0,0,353,0,0,0,450,0,0,0,528,0,0,0,100,0,0,0,358,0,0,0,216,0,0,0,276,0,0,0,29,0,0,0,197,0,0,0,194,0,0,0,262,0,0,0,142,0,0,0,243,0,0,0,189,0,0,0,247,0,0,0,175,1,0,0,11,0,0,0,275,0,0,0,172,0,0,0,209,0,0,0
contig_20877_2,129,165,0,0,0,201,0,0,0,142,0,0,0,232,0,0,0,353,0,0,0,448,0,0,0,523,0,0,0,101,0,0,0,356,0,0,0,216,0,0,0,277,0,0,0,28,0,0,0,197,0,0,0,194,0,0,0,263,0,0,0,142,0,0,0,243,0,0,0,187,0,0,0,247,0,0,0,177,0,0,0,11,0,0,0,275,0,0,0,170,0,0,0,208,0,0,0
contig_20877_2,130,166,0,0,0,200,0,0,0,141,0,0,1,234,0,0,0,355,1,0,0,445,0,0,1,524,0,0,0,101,0,0,0,357,0,0,0,217,0,0,0,277,0,0,0,28,0,0,0,197,0,0,0,194,0,0,0,267,0,0,0,142,0,0,0,244,0,0,0,186,0,1,0,248,0,0,0,174,0,1,0,11,0,0,0,275,0,0,0,171,0,0,0,208,0,0,0
